DesignationID,DesignationName,Active,SortOrder
6331,SHO_6331,True,8
6332,Investigating Officer_6332,True,13
6333,Beat Officer_6333,True,12
6334,Duty Officer_6334,True,5
6335,Duty Officer_6335,True,11
6336,Duty Officer_6336,True,5
6337,Investigating Officer_6337,True,13
6338,SHO_6338,True,3
6339,Duty Officer_6339,True,9
6340,SHO_6340,True,9
6341,Duty Officer_6341,True,13
6342,Records Clerk_6342,False,19
6343,SHO_6343,True,19
6344,Beat Officer_6344,True,10
6345,Records Clerk_6345,True,7
6346,SHO_6346,True,19
6347,Investigating Officer_6347,True,2
6348,Records Clerk_6348,True,3
6349,Investigating Officer_6349,True,11
6350,Beat Officer_6350,False,10
6351,Records Clerk_6351,True,6
6352,Records Clerk_6352,True,17
6353,Investigating Officer_6353,True,1
6354,Duty Officer_6354,True,10
6355,Beat Officer_6355,True,2
6356,Beat Officer_6356,True,14
6357,Records Clerk_6357,True,13
6358,Investigating Officer_6358,True,2
6359,Records Clerk_6359,True,8
6360,Investigating Officer_6360,True,8
6361,Investigating Officer_6361,True,4
6362,Investigating Officer_6362,True,12
6363,SHO_6363,True,17
6364,Records Clerk_6364,True,1
6365,Records Clerk_6365,True,14
6366,SHO_6366,True,7
6367,Investigating Officer_6367,True,16
6368,SHO_6368,True,9
6369,Duty Officer_6369,True,1
6370,SHO_6370,True,3
6371,Duty Officer_6371,True,6
6372,Records Clerk_6372,True,9
6373,Duty Officer_6373,True,15
6374,Beat Officer_6374,True,7
6375,Duty Officer_6375,True,9
6376,SHO_6376,True,3
6377,SHO_6377,True,3
6378,SHO_6378,True,5
6379,Duty Officer_6379,True,10
6380,Records Clerk_6380,True,9
6381,Investigating Officer_6381,True,3
6382,SHO_6382,True,1
6383,Beat Officer_6383,True,7
6384,SHO_6384,True,8
6385,Duty Officer_6385,True,5
6386,Beat Officer_6386,True,18
6387,Beat Officer_6387,True,4
6388,Duty Officer_6388,True,19
6389,SHO_6389,True,12
6390,Investigating Officer_6390,True,14
6391,SHO_6391,True,10
6392,Beat Officer_6392,True,8
6393,SHO_6393,True,14
6394,Records Clerk_6394,True,11
6395,SHO_6395,True,11
6396,Beat Officer_6396,True,7
6397,Records Clerk_6397,True,4
6398,Records Clerk_6398,True,9
6399,Duty Officer_6399,False,14
6400,SHO_6400,True,4
6401,Beat Officer_6401,True,1
6402,Investigating Officer_6402,True,16
6403,Investigating Officer_6403,True,1
6404,SHO_6404,True,12
6405,SHO_6405,True,10
6406,Investigating Officer_6406,True,18
6407,Records Clerk_6407,False,11
6408,Investigating Officer_6408,True,14
6409,SHO_6409,True,7
6410,Beat Officer_6410,True,5
6411,Beat Officer_6411,True,2
6412,Beat Officer_6412,True,9
6413,Records Clerk_6413,True,14
6414,SHO_6414,True,11
6415,Investigating Officer_6415,True,4
6416,Duty Officer_6416,True,17
6417,Beat Officer_6417,True,12
6418,Investigating Officer_6418,True,5
6419,Beat Officer_6419,True,17
6420,Records Clerk_6420,True,1
6421,Records Clerk_6421,True,19
6422,Investigating Officer_6422,True,7
6423,Duty Officer_6423,False,1
6424,SHO_6424,True,11
6425,Records Clerk_6425,True,5
6426,Records Clerk_6426,True,9
6427,Beat Officer_6427,True,16
6428,Duty Officer_6428,True,16
6429,Duty Officer_6429,True,2
6430,Beat Officer_6430,False,18
6431,SHO_6431,True,13
6432,Records Clerk_6432,True,13
6433,SHO_6433,True,16
6434,Records Clerk_6434,True,12
6435,Duty Officer_6435,True,11
6436,Investigating Officer_6436,True,8
6437,Beat Officer_6437,True,19
6438,Records Clerk_6438,True,4
6439,Investigating Officer_6439,True,1
6440,Beat Officer_6440,True,17
6441,Investigating Officer_6441,True,6
6442,Investigating Officer_6442,True,8
6443,SHO_6443,True,13
6444,Duty Officer_6444,True,3
6445,Beat Officer_6445,False,13
6446,Investigating Officer_6446,True,12
6447,Duty Officer_6447,True,14
6448,Duty Officer_6448,True,9
6449,Records Clerk_6449,True,6
6450,Beat Officer_6450,True,12
6451,Records Clerk_6451,True,9
6452,Records Clerk_6452,True,16
6453,Duty Officer_6453,True,9
6454,Beat Officer_6454,True,16
6455,Investigating Officer_6455,True,15
6456,SHO_6456,True,4
6457,Beat Officer_6457,True,3
6458,Records Clerk_6458,True,15
6459,Investigating Officer_6459,True,15
6460,Beat Officer_6460,False,17
6461,Investigating Officer_6461,True,13
6462,Duty Officer_6462,True,14
6463,Records Clerk_6463,True,19
6464,Duty Officer_6464,True,3
6465,Investigating Officer_6465,True,11
6466,Beat Officer_6466,True,11
6467,Records Clerk_6467,True,11
6468,Beat Officer_6468,True,14
6469,SHO_6469,True,8
6470,Duty Officer_6470,True,17
6471,Beat Officer_6471,True,15
6472,Beat Officer_6472,True,18
6473,Records Clerk_6473,True,5
6474,Records Clerk_6474,True,19
6475,Investigating Officer_6475,True,9
6476,Duty Officer_6476,True,19
6477,Duty Officer_6477,True,18
6478,Duty Officer_6478,True,11
6479,Beat Officer_6479,True,13
6480,Duty Officer_6480,True,16
6481,Duty Officer_6481,True,2
6482,Beat Officer_6482,True,16
6483,SHO_6483,True,11
6484,Beat Officer_6484,True,8
6485,Records Clerk_6485,True,2
6486,Beat Officer_6486,True,10
6487,Records Clerk_6487,True,18
6488,Records Clerk_6488,True,12
6489,Investigating Officer_6489,True,2
6490,Investigating Officer_6490,True,12
6491,Records Clerk_6491,False,6
6492,Records Clerk_6492,True,19
6493,Duty Officer_6493,True,6
6494,Investigating Officer_6494,True,13
6495,Duty Officer_6495,True,3
6496,SHO_6496,True,11
6497,Beat Officer_6497,True,14
6498,SHO_6498,True,13
6499,Investigating Officer_6499,True,8
6500,Beat Officer_6500,True,4
6501,Investigating Officer_6501,True,15
6502,Records Clerk_6502,True,3
6503,Records Clerk_6503,True,7
6504,Duty Officer_6504,True,12
6505,Records Clerk_6505,True,16
6506,Beat Officer_6506,True,15
6507,Beat Officer_6507,True,13
6508,Beat Officer_6508,True,5
6509,Records Clerk_6509,True,2
6510,Records Clerk_6510,True,15
6511,Duty Officer_6511,True,16
6512,SHO_6512,True,5
6513,Investigating Officer_6513,True,14
6514,Beat Officer_6514,True,4
6515,Beat Officer_6515,True,15
6516,Beat Officer_6516,True,14
6517,Records Clerk_6517,True,19
6518,Investigating Officer_6518,True,14
6519,Duty Officer_6519,True,16
6520,Duty Officer_6520,True,19
6521,Records Clerk_6521,True,13
6522,Investigating Officer_6522,True,11
6523,Investigating Officer_6523,True,8
6524,Investigating Officer_6524,True,7
6525,Investigating Officer_6525,True,1
6526,Records Clerk_6526,True,19
6527,Records Clerk_6527,True,2
6528,Duty Officer_6528,True,16
6529,Records Clerk_6529,True,2
6530,SHO_6530,True,8
6531,Records Clerk_6531,True,10
6532,Records Clerk_6532,True,6
6533,Duty Officer_6533,True,9
6534,Records Clerk_6534,True,11
6535,Investigating Officer_6535,True,3
6536,Beat Officer_6536,True,9
6537,Duty Officer_6537,True,15
6538,Investigating Officer_6538,True,11
6539,Investigating Officer_6539,True,17
6540,Duty Officer_6540,False,10
6541,SHO_6541,True,3
6542,Records Clerk_6542,True,11
6543,Records Clerk_6543,True,4
6544,Investigating Officer_6544,True,16
6545,Records Clerk_6545,True,18
6546,SHO_6546,True,14
6547,Investigating Officer_6547,True,17
6548,SHO_6548,True,14
6549,Beat Officer_6549,True,19
6550,Beat Officer_6550,True,17
6551,Records Clerk_6551,True,9
6552,SHO_6552,True,7
6553,Duty Officer_6553,True,8
6554,Beat Officer_6554,True,19
6555,Records Clerk_6555,True,1
6556,Records Clerk_6556,True,19
6557,Duty Officer_6557,True,13
6558,SHO_6558,True,1
6559,SHO_6559,True,3
6560,SHO_6560,True,16
6561,Investigating Officer_6561,True,17
6562,SHO_6562,True,1
6563,Beat Officer_6563,True,10
6564,Duty Officer_6564,True,18
6565,SHO_6565,True,6
6566,SHO_6566,True,6
6567,Investigating Officer_6567,True,7
6568,SHO_6568,True,14
6569,Beat Officer_6569,True,18
6570,SHO_6570,True,18
6571,Records Clerk_6571,True,16
6572,Records Clerk_6572,True,6
6573,Investigating Officer_6573,True,3
6574,Investigating Officer_6574,True,6
6575,Duty Officer_6575,True,15
6576,Records Clerk_6576,True,12
6577,Duty Officer_6577,True,17
6578,SHO_6578,True,8
6579,SHO_6579,True,15
6580,Duty Officer_6580,True,10
6581,Investigating Officer_6581,True,12
6582,Records Clerk_6582,True,9
6583,Duty Officer_6583,True,4
6584,Investigating Officer_6584,False,8
6585,SHO_6585,True,14
6586,Beat Officer_6586,True,15
6587,SHO_6587,True,7
6588,Duty Officer_6588,True,18
6589,Beat Officer_6589,True,19
6590,Investigating Officer_6590,True,2
6591,Duty Officer_6591,True,5
6592,Investigating Officer_6592,True,17
6593,Beat Officer_6593,True,4
6594,Duty Officer_6594,True,5
6595,Investigating Officer_6595,True,9
6596,Beat Officer_6596,True,14
6597,Investigating Officer_6597,False,12
6598,Duty Officer_6598,True,11
6599,Records Clerk_6599,True,1
6600,SHO_6600,True,2
6601,Beat Officer_6601,True,18
6602,Duty Officer_6602,False,9
6603,Records Clerk_6603,True,16
6604,SHO_6604,True,6
6605,SHO_6605,True,12
6606,Duty Officer_6606,True,18
6607,Investigating Officer_6607,True,5
6608,Investigating Officer_6608,True,11
6609,Beat Officer_6609,True,9
6610,Records Clerk_6610,True,13
6611,Records Clerk_6611,True,11
6612,SHO_6612,True,13
6613,Records Clerk_6613,False,1
6614,SHO_6614,False,10
6615,SHO_6615,True,3
6616,SHO_6616,True,6
6617,Duty Officer_6617,True,2
6618,SHO_6618,True,18
6619,Investigating Officer_6619,True,15
6620,Duty Officer_6620,True,18
6621,Beat Officer_6621,True,2
6622,Records Clerk_6622,True,3
6623,SHO_6623,True,8
6624,Investigating Officer_6624,True,18
6625,Duty Officer_6625,True,2
6626,SHO_6626,True,12
6627,Duty Officer_6627,True,5
6628,SHO_6628,True,13
6629,Beat Officer_6629,True,15
6630,Records Clerk_6630,True,16
6631,Investigating Officer_6631,True,17
6632,Beat Officer_6632,True,6
6633,Beat Officer_6633,True,17
6634,Beat Officer_6634,True,10
6635,Investigating Officer_6635,True,10
6636,Records Clerk_6636,True,11
6637,Duty Officer_6637,True,13
6638,Investigating Officer_6638,True,14
6639,Records Clerk_6639,True,10
6640,Investigating Officer_6640,True,3
6641,Records Clerk_6641,True,10
6642,Investigating Officer_6642,True,6
6643,SHO_6643,True,2
6644,Records Clerk_6644,True,18
6645,Beat Officer_6645,True,12
6646,Beat Officer_6646,True,7
6647,Records Clerk_6647,True,5
6648,Duty Officer_6648,True,13
6649,Duty Officer_6649,True,15
6650,Duty Officer_6650,True,10
6651,Duty Officer_6651,True,4
6652,SHO_6652,True,1
6653,Investigating Officer_6653,True,8
6654,Beat Officer_6654,True,14
6655,Investigating Officer_6655,True,7
6656,Beat Officer_6656,True,12
6657,Records Clerk_6657,True,10
6658,Beat Officer_6658,True,13
6659,Investigating Officer_6659,True,5
6660,Duty Officer_6660,True,19
6661,SHO_6661,True,1
6662,Investigating Officer_6662,True,9
6663,SHO_6663,True,10
6664,Records Clerk_6664,True,8
6665,SHO_6665,True,5
6666,Records Clerk_6666,True,19
6667,Investigating Officer_6667,True,16
6668,Investigating Officer_6668,True,15
6669,SHO_6669,True,15
6670,Beat Officer_6670,True,11
6671,SHO_6671,True,18
6672,Records Clerk_6672,True,14
6673,SHO_6673,True,9
6674,Investigating Officer_6674,True,6
6675,SHO_6675,True,19
6676,Duty Officer_6676,True,7
6677,Records Clerk_6677,True,15
6678,Records Clerk_6678,True,7
6679,Records Clerk_6679,True,18
6680,Records Clerk_6680,True,6
6681,Investigating Officer_6681,True,8
6682,Duty Officer_6682,True,8
6683,Investigating Officer_6683,True,15
6684,Beat Officer_6684,True,7
6685,Records Clerk_6685,True,14
6686,Records Clerk_6686,True,2
6687,SHO_6687,True,15
6688,Beat Officer_6688,True,11
6689,Beat Officer_6689,True,15
6690,Duty Officer_6690,True,6
6691,SHO_6691,True,8
6692,Beat Officer_6692,True,7
6693,Beat Officer_6693,True,19
6694,Investigating Officer_6694,True,7
6695,Duty Officer_6695,True,14
6696,Records Clerk_6696,True,10
6697,SHO_6697,True,8
6698,Records Clerk_6698,True,6
6699,Beat Officer_6699,True,16
6700,Records Clerk_6700,True,18
6701,SHO_6701,True,3
6702,Records Clerk_6702,True,18
6703,Duty Officer_6703,True,15
6704,SHO_6704,True,14
6705,SHO_6705,True,3
6706,Beat Officer_6706,False,14
6707,Duty Officer_6707,True,18
6708,SHO_6708,True,6
6709,Investigating Officer_6709,True,14
6710,Beat Officer_6710,True,19
6711,Duty Officer_6711,True,14
6712,Beat Officer_6712,True,5
6713,SHO_6713,True,2
6714,Beat Officer_6714,True,17
6715,Investigating Officer_6715,True,7
6716,Records Clerk_6716,True,9
6717,Duty Officer_6717,True,14
6718,Investigating Officer_6718,True,13
6719,Investigating Officer_6719,True,1
6720,Duty Officer_6720,True,10
6721,Duty Officer_6721,True,18
6722,Duty Officer_6722,True,10
6723,Beat Officer_6723,True,18
6724,Records Clerk_6724,True,13
6725,Duty Officer_6725,False,16
6726,SHO_6726,True,16
6727,Duty Officer_6727,True,16
6728,Duty Officer_6728,True,5
6729,Beat Officer_6729,False,16
6730,Investigating Officer_6730,True,6
6731,Duty Officer_6731,True,14
6732,Beat Officer_6732,True,18
6733,Records Clerk_6733,True,3
6734,Beat Officer_6734,True,10
6735,Duty Officer_6735,True,15
6736,SHO_6736,True,4
6737,SHO_6737,True,17
6738,Records Clerk_6738,True,7
6739,Duty Officer_6739,True,14
6740,Duty Officer_6740,True,9
6741,Investigating Officer_6741,True,7
6742,SHO_6742,False,12
6743,Records Clerk_6743,True,10
6744,Investigating Officer_6744,True,1
6745,Investigating Officer_6745,True,19
6746,SHO_6746,True,2
6747,SHO_6747,True,4
6748,Investigating Officer_6748,True,7
6749,Records Clerk_6749,True,16
6750,Duty Officer_6750,True,10
6751,Beat Officer_6751,True,9
6752,Beat Officer_6752,True,1
6753,Beat Officer_6753,True,13
6754,Investigating Officer_6754,True,9
6755,Duty Officer_6755,True,14
6756,SHO_6756,True,4
6757,Duty Officer_6757,True,4
6758,SHO_6758,True,15
6759,Beat Officer_6759,True,14
6760,Beat Officer_6760,True,5
6761,Records Clerk_6761,True,10
6762,Records Clerk_6762,True,4
6763,Duty Officer_6763,True,5
6764,Duty Officer_6764,True,3
6765,SHO_6765,True,4
6766,Records Clerk_6766,True,1
6767,SHO_6767,True,13
6768,SHO_6768,False,2
6769,SHO_6769,True,15
6770,Beat Officer_6770,True,19
6771,Investigating Officer_6771,True,15
6772,Beat Officer_6772,True,6
6773,Duty Officer_6773,True,11
6774,Beat Officer_6774,True,10
6775,Duty Officer_6775,True,7
6776,Investigating Officer_6776,True,2
6777,Records Clerk_6777,True,3
6778,Beat Officer_6778,True,15
6779,Beat Officer_6779,True,16
6780,Duty Officer_6780,True,11
6781,Beat Officer_6781,True,15
6782,Duty Officer_6782,True,12
6783,Investigating Officer_6783,True,4
6784,Records Clerk_6784,True,1
6785,Beat Officer_6785,True,18
6786,Investigating Officer_6786,True,4
6787,Duty Officer_6787,True,10
6788,Beat Officer_6788,True,5
6789,Records Clerk_6789,True,14
6790,Investigating Officer_6790,True,17
6791,Records Clerk_6791,True,10
6792,Beat Officer_6792,True,16
6793,SHO_6793,True,13
6794,Records Clerk_6794,True,1
6795,Records Clerk_6795,True,3
6796,Beat Officer_6796,True,7
6797,Investigating Officer_6797,True,11
6798,Investigating Officer_6798,True,1
6799,Beat Officer_6799,True,8
6800,SHO_6800,True,5
6801,Investigating Officer_6801,True,9
6802,Records Clerk_6802,True,10
6803,Investigating Officer_6803,True,3
6804,Investigating Officer_6804,True,1
6805,Beat Officer_6805,True,6
6806,SHO_6806,False,9
6807,Beat Officer_6807,True,16
6808,SHO_6808,True,7
6809,Investigating Officer_6809,True,7
6810,Records Clerk_6810,True,18
6811,Duty Officer_6811,True,8
6812,Investigating Officer_6812,True,8
6813,Investigating Officer_6813,True,1
6814,Beat Officer_6814,True,2
6815,Duty Officer_6815,True,7
6816,Records Clerk_6816,True,12
6817,Beat Officer_6817,True,3
6818,Records Clerk_6818,True,5
6819,Investigating Officer_6819,False,18
6820,Records Clerk_6820,True,14
6821,Records Clerk_6821,True,14
6822,Duty Officer_6822,True,17
6823,Records Clerk_6823,True,13
6824,Duty Officer_6824,True,14
6825,Duty Officer_6825,True,1
6826,Investigating Officer_6826,True,12
6827,Records Clerk_6827,True,14
6828,Duty Officer_6828,True,8
6829,Records Clerk_6829,False,9
6830,SHO_6830,True,2
6831,Investigating Officer_6831,True,17
6832,Investigating Officer_6832,True,9
6833,SHO_6833,True,9
6834,Records Clerk_6834,True,6
6835,Beat Officer_6835,False,3
6836,Beat Officer_6836,False,8
6837,Beat Officer_6837,False,9
6838,Investigating Officer_6838,True,1
6839,Records Clerk_6839,True,17
6840,Beat Officer_6840,True,15
6841,Investigating Officer_6841,True,6
6842,Beat Officer_6842,True,1
6843,Investigating Officer_6843,False,16
6844,SHO_6844,True,6
6845,Duty Officer_6845,True,1
6846,Records Clerk_6846,True,18
6847,SHO_6847,True,7
6848,Duty Officer_6848,True,13
6849,Records Clerk_6849,True,12
6850,SHO_6850,False,8
6851,Records Clerk_6851,True,8
6852,SHO_6852,True,10
6853,SHO_6853,True,9
6854,Records Clerk_6854,True,12
6855,Records Clerk_6855,True,6
6856,Duty Officer_6856,True,15
6857,Records Clerk_6857,True,3
6858,SHO_6858,True,15
6859,Investigating Officer_6859,True,19
6860,Records Clerk_6860,True,15
6861,Records Clerk_6861,True,13
6862,SHO_6862,True,1
6863,Beat Officer_6863,True,19
6864,Records Clerk_6864,True,19
6865,SHO_6865,True,12
6866,Duty Officer_6866,True,19
6867,Beat Officer_6867,True,2
6868,Records Clerk_6868,True,12
6869,Investigating Officer_6869,True,12
6870,SHO_6870,True,11
6871,Beat Officer_6871,True,14
6872,Records Clerk_6872,True,9
6873,Beat Officer_6873,True,17
6874,SHO_6874,True,12
6875,SHO_6875,True,7
6876,Duty Officer_6876,True,1
6877,Investigating Officer_6877,True,18
6878,Records Clerk_6878,True,12
6879,Duty Officer_6879,True,18
6880,Beat Officer_6880,True,10
6881,Investigating Officer_6881,True,10
6882,SHO_6882,True,4
6883,Investigating Officer_6883,True,8
6884,SHO_6884,True,2
6885,Records Clerk_6885,True,16
6886,Duty Officer_6886,True,8
6887,Duty Officer_6887,True,5
6888,SHO_6888,True,8
6889,Beat Officer_6889,True,3
6890,Duty Officer_6890,True,4
6891,Records Clerk_6891,True,16
6892,Beat Officer_6892,True,1
6893,Investigating Officer_6893,True,13
6894,SHO_6894,True,18
6895,Duty Officer_6895,True,13
6896,Investigating Officer_6896,True,17
6897,Beat Officer_6897,False,6
6898,SHO_6898,True,10
6899,Beat Officer_6899,True,19
6900,Investigating Officer_6900,True,10
6901,SHO_6901,True,4
6902,SHO_6902,True,13
6903,Beat Officer_6903,True,6
6904,Records Clerk_6904,False,15
6905,Investigating Officer_6905,True,9
6906,Records Clerk_6906,True,3
6907,Beat Officer_6907,True,14
6908,Records Clerk_6908,True,1
6909,Records Clerk_6909,True,18
6910,Beat Officer_6910,True,13
6911,Duty Officer_6911,True,16
6912,SHO_6912,True,16
6913,Records Clerk_6913,True,4
6914,Records Clerk_6914,True,17
6915,Beat Officer_6915,True,1
6916,Beat Officer_6916,True,17
6917,Records Clerk_6917,True,9
6918,Duty Officer_6918,True,3
6919,Beat Officer_6919,True,7
6920,Beat Officer_6920,True,3
6921,Records Clerk_6921,True,7
6922,Investigating Officer_6922,True,19
6923,Duty Officer_6923,True,14
6924,Duty Officer_6924,True,12
6925,Records Clerk_6925,False,3
6926,SHO_6926,True,6
6927,Records Clerk_6927,True,1
6928,Duty Officer_6928,False,3
6929,Investigating Officer_6929,True,6
6930,SHO_6930,True,1
6931,SHO_6931,True,13
6932,Investigating Officer_6932,True,19
6933,SHO_6933,True,4
6934,Records Clerk_6934,True,1
6935,Investigating Officer_6935,True,6
6936,Beat Officer_6936,True,8
6937,Investigating Officer_6937,True,3
6938,SHO_6938,True,10
6939,Records Clerk_6939,True,17
6940,Duty Officer_6940,True,11
6941,Beat Officer_6941,True,19
6942,Investigating Officer_6942,True,12
6943,Beat Officer_6943,True,15
6944,Beat Officer_6944,True,2
6945,Duty Officer_6945,True,2
6946,Records Clerk_6946,True,4
6947,Duty Officer_6947,True,19
6948,SHO_6948,True,10
6949,Records Clerk_6949,False,8
6950,Records Clerk_6950,True,19
6951,Investigating Officer_6951,True,15
6952,Records Clerk_6952,True,3
6953,SHO_6953,False,13
6954,Beat Officer_6954,True,16
6955,Duty Officer_6955,False,17
6956,Duty Officer_6956,True,19
6957,Beat Officer_6957,True,18
6958,Investigating Officer_6958,True,17
6959,Investigating Officer_6959,True,2
6960,Investigating Officer_6960,True,9
6961,Beat Officer_6961,True,9
6962,Investigating Officer_6962,True,8
6963,Duty Officer_6963,True,12
6964,Records Clerk_6964,True,17
6965,Records Clerk_6965,True,4
6966,SHO_6966,True,10
6967,Records Clerk_6967,True,7
6968,Records Clerk_6968,True,9
6969,Beat Officer_6969,True,19
6970,Records Clerk_6970,True,6
6971,Investigating Officer_6971,False,5
6972,SHO_6972,True,18
6973,Beat Officer_6973,True,14
6974,Beat Officer_6974,True,5
6975,Records Clerk_6975,True,16
6976,SHO_6976,True,9
6977,Duty Officer_6977,True,18
6978,Beat Officer_6978,True,10
6979,Duty Officer_6979,True,8
6980,SHO_6980,True,6
6981,Beat Officer_6981,True,16
6982,SHO_6982,True,5
6983,Investigating Officer_6983,True,4
6984,Beat Officer_6984,True,11
6985,SHO_6985,True,3
6986,Beat Officer_6986,True,6
6987,SHO_6987,True,12
6988,Records Clerk_6988,True,15
6989,Investigating Officer_6989,True,1
6990,Beat Officer_6990,True,9
6991,Records Clerk_6991,True,5
6992,Beat Officer_6992,True,9
6993,Records Clerk_6993,True,1
6994,Beat Officer_6994,True,18
6995,Records Clerk_6995,True,10
6996,Duty Officer_6996,True,10
6997,Duty Officer_6997,True,17
6998,SHO_6998,True,17
6999,Beat Officer_6999,True,10
7000,SHO_7000,True,12
7001,Duty Officer_7001,True,12
7002,Beat Officer_7002,True,11
7003,Beat Officer_7003,True,19
7004,Records Clerk_7004,True,7
7005,Investigating Officer_7005,True,9
7006,Investigating Officer_7006,True,16
7007,Beat Officer_7007,True,4
7008,Beat Officer_7008,True,2
7009,Records Clerk_7009,True,18
7010,Investigating Officer_7010,True,7
7011,Investigating Officer_7011,True,6
7012,Duty Officer_7012,True,18
7013,Duty Officer_7013,True,6
7014,Beat Officer_7014,True,5
7015,Duty Officer_7015,True,14
7016,Records Clerk_7016,True,12
7017,SHO_7017,True,11
7018,Duty Officer_7018,True,19
7019,SHO_7019,True,6
7020,Records Clerk_7020,True,16
7021,Records Clerk_7021,True,5
7022,SHO_7022,True,12
7023,SHO_7023,True,12
7024,Investigating Officer_7024,True,10
7025,Records Clerk_7025,True,19
7026,Records Clerk_7026,False,4
7027,Beat Officer_7027,True,6
7028,SHO_7028,False,19
7029,Duty Officer_7029,False,1
7030,Duty Officer_7030,True,13
7031,Investigating Officer_7031,True,14
7032,SHO_7032,True,1
7033,Investigating Officer_7033,True,7
7034,SHO_7034,True,6
7035,Records Clerk_7035,True,17
7036,Investigating Officer_7036,True,19
7037,SHO_7037,True,8
7038,SHO_7038,True,1
7039,Duty Officer_7039,True,11
7040,Investigating Officer_7040,True,17
7041,SHO_7041,True,4
7042,Duty Officer_7042,False,4
7043,SHO_7043,True,12
7044,Investigating Officer_7044,True,14
7045,SHO_7045,True,19
7046,Records Clerk_7046,True,10
7047,Duty Officer_7047,True,18
7048,SHO_7048,True,3
7049,Investigating Officer_7049,True,18
7050,SHO_7050,True,2
7051,SHO_7051,True,12
7052,Records Clerk_7052,True,17
7053,Duty Officer_7053,True,4
7054,Records Clerk_7054,True,17
7055,Duty Officer_7055,True,12
7056,Beat Officer_7056,True,14
7057,Beat Officer_7057,True,18
7058,Duty Officer_7058,True,9
7059,SHO_7059,True,18
7060,Records Clerk_7060,True,15
7061,Records Clerk_7061,True,7
7062,SHO_7062,True,18
7063,Investigating Officer_7063,True,3
7064,SHO_7064,True,10
7065,Duty Officer_7065,True,10
7066,Investigating Officer_7066,True,16
7067,SHO_7067,True,9
7068,Records Clerk_7068,True,13
7069,Investigating Officer_7069,True,3
7070,SHO_7070,True,16
7071,Beat Officer_7071,True,9
7072,Records Clerk_7072,True,5
7073,Records Clerk_7073,True,15
7074,Investigating Officer_7074,True,18
7075,Beat Officer_7075,False,1
7076,Duty Officer_7076,True,11
7077,Beat Officer_7077,True,14
7078,Investigating Officer_7078,True,18
7079,Investigating Officer_7079,True,15
7080,Duty Officer_7080,True,7
7081,Beat Officer_7081,True,7
7082,Records Clerk_7082,True,9
7083,Duty Officer_7083,True,13
7084,SHO_7084,True,11
7085,Duty Officer_7085,True,10
7086,Duty Officer_7086,False,13
7087,Duty Officer_7087,True,17
7088,Duty Officer_7088,True,9
7089,Duty Officer_7089,True,15
7090,Beat Officer_7090,True,10
7091,Records Clerk_7091,True,17
7092,Beat Officer_7092,True,9
7093,Duty Officer_7093,True,12
7094,Duty Officer_7094,True,8
7095,Records Clerk_7095,True,10
7096,Beat Officer_7096,True,15
7097,Beat Officer_7097,True,7
7098,SHO_7098,True,1
7099,Records Clerk_7099,True,18
7100,Investigating Officer_7100,True,8
7101,SHO_7101,True,15
7102,Investigating Officer_7102,True,10
7103,SHO_7103,True,18
7104,SHO_7104,True,3
7105,Duty Officer_7105,True,12
7106,Beat Officer_7106,True,9
7107,Records Clerk_7107,True,15
7108,Duty Officer_7108,True,7
7109,Investigating Officer_7109,True,8
7110,Duty Officer_7110,True,6
7111,SHO_7111,True,1
7112,Beat Officer_7112,True,17
7113,Records Clerk_7113,True,12
7114,Records Clerk_7114,True,4
7115,Duty Officer_7115,True,17
7116,Investigating Officer_7116,True,3
7117,Investigating Officer_7117,True,1
7118,Beat Officer_7118,True,4
7119,Records Clerk_7119,True,4
7120,Duty Officer_7120,True,9
7121,Beat Officer_7121,True,1
7122,Records Clerk_7122,True,14
7123,Records Clerk_7123,True,17
7124,SHO_7124,True,6
7125,Beat Officer_7125,True,16
7126,SHO_7126,True,13
7127,SHO_7127,True,11
7128,SHO_7128,True,16
7129,Records Clerk_7129,True,4
7130,Investigating Officer_7130,True,1
7131,SHO_7131,True,17
7132,Records Clerk_7132,True,2
7133,SHO_7133,True,11
7134,Beat Officer_7134,True,14
7135,Records Clerk_7135,True,4
7136,Beat Officer_7136,True,15
7137,SHO_7137,True,2
7138,SHO_7138,True,11
7139,Beat Officer_7139,True,5
7140,SHO_7140,True,2
7141,Beat Officer_7141,True,13
7142,Investigating Officer_7142,True,1
7143,Records Clerk_7143,True,9
7144,Duty Officer_7144,True,1
7145,Duty Officer_7145,True,9
7146,Investigating Officer_7146,True,1
7147,Investigating Officer_7147,True,15
7148,Investigating Officer_7148,True,4
7149,Beat Officer_7149,True,14
7150,Investigating Officer_7150,True,5
7151,Records Clerk_7151,True,9
7152,Beat Officer_7152,False,7
7153,SHO_7153,True,4
7154,SHO_7154,True,11
7155,Investigating Officer_7155,True,11
7156,Investigating Officer_7156,False,8
7157,Duty Officer_7157,True,9
7158,Records Clerk_7158,False,2
7159,Duty Officer_7159,True,15
7160,SHO_7160,True,2
7161,Beat Officer_7161,True,16
7162,Investigating Officer_7162,True,6
7163,Records Clerk_7163,True,4
7164,SHO_7164,True,9
7165,SHO_7165,True,1
7166,Records Clerk_7166,True,13
7167,Records Clerk_7167,True,15
7168,Duty Officer_7168,True,16
7169,Beat Officer_7169,True,17
7170,Records Clerk_7170,True,3
7171,Duty Officer_7171,True,11
7172,Duty Officer_7172,True,10
7173,Beat Officer_7173,True,17
