CrimeHeadID,CrimeGroupName,Active
26003,Crimes Against Body_26003,True
26004,Cyber Crimes_26004,True
26005,Crimes Against Society_26005,True
26006,Crimes Against Society_26006,True
26007,Crimes Against Women_26007,True
26008,Cyber Crimes_26008,True
26009,Crimes Against Society_26009,True
26010,Crimes Against Women_26010,False
26011,Crimes Against Women_26011,True
26012,Economic Offences_26012,True
26013,Cyber Crimes_26013,True
26014,Crimes Against Society_26014,False
26015,Crimes Against Society_26015,True
26016,Crimes Against Property_26016,True
26017,Economic Offences_26017,True
26018,Crimes Against Body_26018,True
26019,Crimes Against Society_26019,True
26020,Economic Offences_26020,True
26021,Economic Offences_26021,True
26022,Crimes Against Body_26022,True
26023,Crimes Against Society_26023,False
26024,Crimes Against Property_26024,True
26025,Crimes Against Property_26025,True
26026,Economic Offences_26026,True
26027,Crimes Against Women_26027,True
26028,Cyber Crimes_26028,True
26029,Crimes Against Women_26029,True
26030,Economic Offences_26030,True
26031,Crimes Against Society_26031,True
26032,Crimes Against Body_26032,True
26033,Crimes Against Society_26033,True
26034,Cyber Crimes_26034,True
26035,Crimes Against Women_26035,True
26036,Economic Offences_26036,True
26037,Economic Offences_26037,True
26038,Crimes Against Society_26038,True
26039,Crimes Against Society_26039,True
26040,Crimes Against Body_26040,True
26041,Economic Offences_26041,False
26042,Crimes Against Body_26042,True
26043,Crimes Against Property_26043,True
26044,Crimes Against Body_26044,True
26045,Crimes Against Property_26045,True
26046,Crimes Against Society_26046,True
26047,Economic Offences_26047,True
26048,Crimes Against Society_26048,True
26049,Cyber Crimes_26049,True
26050,Economic Offences_26050,True
26051,Crimes Against Women_26051,True
26052,Crimes Against Society_26052,True
26053,Cyber Crimes_26053,True
26054,Crimes Against Body_26054,True
26055,Crimes Against Property_26055,True
26056,Crimes Against Body_26056,True
26057,Crimes Against Women_26057,False
26058,Crimes Against Society_26058,True
26059,Economic Offences_26059,True
26060,Crimes Against Society_26060,True
26061,Crimes Against Body_26061,True
26062,Cyber Crimes_26062,True
26063,Cyber Crimes_26063,True
26064,Crimes Against Women_26064,True
26065,Economic Offences_26065,True
26066,Crimes Against Property_26066,True
26067,Crimes Against Property_26067,True
26068,Crimes Against Property_26068,True
26069,Cyber Crimes_26069,True
26070,Crimes Against Society_26070,False
26071,Economic Offences_26071,True
26072,Economic Offences_26072,True
26073,Economic Offences_26073,True
26074,Crimes Against Property_26074,True
26075,Crimes Against Women_26075,False
26076,Crimes Against Property_26076,True
26077,Crimes Against Society_26077,True
26078,Crimes Against Society_26078,True
26079,Crimes Against Society_26079,True
26080,Crimes Against Body_26080,True
26081,Cyber Crimes_26081,True
26082,Crimes Against Women_26082,True
26083,Crimes Against Society_26083,True
26084,Cyber Crimes_26084,True
26085,Economic Offences_26085,False
26086,Crimes Against Women_26086,True
26087,Crimes Against Property_26087,True
26088,Cyber Crimes_26088,True
26089,Crimes Against Society_26089,True
26090,Crimes Against Society_26090,True
26091,Crimes Against Society_26091,True
26092,Crimes Against Property_26092,True
26093,Crimes Against Property_26093,True
26094,Crimes Against Women_26094,False
26095,Crimes Against Property_26095,True
26096,Crimes Against Society_26096,True
26097,Crimes Against Property_26097,False
26098,Crimes Against Property_26098,True
26099,Economic Offences_26099,True
26100,Crimes Against Property_26100,True
26101,Cyber Crimes_26101,True
26102,Crimes Against Property_26102,True
26103,Crimes Against Women_26103,True
26104,Crimes Against Society_26104,True
26105,Crimes Against Society_26105,True
26106,Crimes Against Property_26106,True
26107,Crimes Against Body_26107,True
26108,Crimes Against Body_26108,True
26109,Cyber Crimes_26109,True
26110,Economic Offences_26110,False
26111,Economic Offences_26111,True
26112,Crimes Against Body_26112,True
26113,Crimes Against Body_26113,True
26114,Crimes Against Women_26114,False
26115,Crimes Against Property_26115,True
26116,Economic Offences_26116,True
26117,Crimes Against Society_26117,True
26118,Crimes Against Body_26118,True
26119,Crimes Against Women_26119,True
26120,Cyber Crimes_26120,True
26121,Crimes Against Body_26121,True
26122,Economic Offences_26122,True
26123,Economic Offences_26123,True
26124,Economic Offences_26124,True
26125,Crimes Against Body_26125,True
26126,Cyber Crimes_26126,True
26127,Economic Offences_26127,True
26128,Crimes Against Women_26128,True
26129,Economic Offences_26129,False
26130,Crimes Against Women_26130,True
26131,Economic Offences_26131,True
26132,Economic Offences_26132,True
26133,Crimes Against Body_26133,True
26134,Cyber Crimes_26134,True
26135,Cyber Crimes_26135,True
26136,Crimes Against Body_26136,True
26137,Cyber Crimes_26137,True
26138,Crimes Against Body_26138,True
26139,Crimes Against Property_26139,True
26140,Crimes Against Women_26140,True
26141,Crimes Against Women_26141,True
26142,Crimes Against Property_26142,True
26143,Economic Offences_26143,True
26144,Cyber Crimes_26144,True
26145,Crimes Against Body_26145,True
26146,Crimes Against Women_26146,True
26147,Crimes Against Women_26147,True
26148,Cyber Crimes_26148,True
26149,Crimes Against Property_26149,True
26150,Economic Offences_26150,True
26151,Crimes Against Women_26151,True
26152,Crimes Against Property_26152,True
26153,Crimes Against Property_26153,True
26154,Crimes Against Body_26154,True
26155,Crimes Against Property_26155,True
26156,Crimes Against Women_26156,True
26157,Cyber Crimes_26157,True
26158,Crimes Against Society_26158,True
26159,Crimes Against Women_26159,True
26160,Crimes Against Women_26160,True
26161,Crimes Against Property_26161,True
26162,Crimes Against Society_26162,True
26163,Economic Offences_26163,True
26164,Crimes Against Society_26164,True
26165,Crimes Against Women_26165,True
26166,Crimes Against Women_26166,True
26167,Economic Offences_26167,True
26168,Cyber Crimes_26168,False
26169,Crimes Against Women_26169,True
26170,Crimes Against Body_26170,True
26171,Crimes Against Women_26171,True
26172,Cyber Crimes_26172,True
26173,Cyber Crimes_26173,True
26174,Crimes Against Property_26174,True
26175,Crimes Against Property_26175,True
26176,Crimes Against Property_26176,True
26177,Crimes Against Property_26177,True
26178,Crimes Against Women_26178,True
26179,Economic Offences_26179,True
26180,Crimes Against Body_26180,True
26181,Cyber Crimes_26181,True
26182,Crimes Against Women_26182,True
26183,Crimes Against Property_26183,True
26184,Crimes Against Property_26184,True
26185,Crimes Against Women_26185,True
26186,Crimes Against Women_26186,True
26187,Crimes Against Body_26187,True
26188,Economic Offences_26188,True
26189,Cyber Crimes_26189,True
26190,Cyber Crimes_26190,True
26191,Crimes Against Property_26191,True
26192,Crimes Against Property_26192,True
26193,Crimes Against Women_26193,False
26194,Crimes Against Women_26194,True
26195,Economic Offences_26195,True
26196,Crimes Against Society_26196,True
26197,Crimes Against Society_26197,True
26198,Crimes Against Property_26198,True
26199,Crimes Against Body_26199,True
26200,Crimes Against Body_26200,True
26201,Crimes Against Society_26201,True
26202,Cyber Crimes_26202,True
26203,Crimes Against Property_26203,True
26204,Crimes Against Property_26204,True
26205,Crimes Against Society_26205,True
26206,Crimes Against Body_26206,True
26207,Crimes Against Property_26207,True
26208,Crimes Against Society_26208,True
26209,Cyber Crimes_26209,True
26210,Crimes Against Society_26210,True
26211,Crimes Against Property_26211,True
26212,Crimes Against Women_26212,True
26213,Crimes Against Body_26213,True
26214,Crimes Against Society_26214,True
26215,Cyber Crimes_26215,True
26216,Cyber Crimes_26216,True
26217,Crimes Against Society_26217,True
26218,Cyber Crimes_26218,True
26219,Crimes Against Women_26219,True
26220,Crimes Against Women_26220,False
26221,Crimes Against Property_26221,True
26222,Crimes Against Women_26222,True
26223,Crimes Against Property_26223,True
26224,Economic Offences_26224,True
26225,Cyber Crimes_26225,True
26226,Crimes Against Women_26226,False
26227,Cyber Crimes_26227,True
26228,Crimes Against Women_26228,True
26229,Cyber Crimes_26229,False
26230,Crimes Against Property_26230,True
26231,Crimes Against Society_26231,True
26232,Crimes Against Body_26232,True
26233,Crimes Against Property_26233,True
26234,Cyber Crimes_26234,False
26235,Crimes Against Women_26235,True
26236,Economic Offences_26236,True
26237,Crimes Against Society_26237,True
26238,Crimes Against Body_26238,True
26239,Economic Offences_26239,True
26240,Cyber Crimes_26240,True
26241,Crimes Against Women_26241,True
26242,Crimes Against Body_26242,True
26243,Crimes Against Property_26243,True
26244,Crimes Against Body_26244,True
26245,Cyber Crimes_26245,True
26246,Cyber Crimes_26246,True
26247,Crimes Against Society_26247,True
26248,Crimes Against Women_26248,True
26249,Economic Offences_26249,False
26250,Crimes Against Property_26250,True
26251,Cyber Crimes_26251,False
26252,Crimes Against Property_26252,True
26253,Cyber Crimes_26253,True
26254,Crimes Against Society_26254,True
26255,Crimes Against Property_26255,True
26256,Crimes Against Women_26256,True
26257,Crimes Against Property_26257,True
26258,Crimes Against Society_26258,True
26259,Crimes Against Property_26259,True
26260,Crimes Against Body_26260,True
26261,Crimes Against Society_26261,True
26262,Crimes Against Body_26262,True
26263,Crimes Against Society_26263,True
26264,Crimes Against Property_26264,True
26265,Crimes Against Property_26265,True
26266,Economic Offences_26266,True
26267,Crimes Against Property_26267,True
26268,Cyber Crimes_26268,True
26269,Economic Offences_26269,True
26270,Cyber Crimes_26270,True
26271,Crimes Against Property_26271,True
26272,Crimes Against Society_26272,True
26273,Crimes Against Women_26273,True
26274,Cyber Crimes_26274,True
26275,Crimes Against Body_26275,True
26276,Crimes Against Property_26276,True
26277,Crimes Against Women_26277,True
26278,Crimes Against Women_26278,True
26279,Economic Offences_26279,True
26280,Crimes Against Body_26280,True
26281,Cyber Crimes_26281,True
26282,Crimes Against Women_26282,True
26283,Crimes Against Women_26283,True
26284,Crimes Against Property_26284,True
26285,Cyber Crimes_26285,True
26286,Economic Offences_26286,True
26287,Crimes Against Society_26287,True
26288,Cyber Crimes_26288,True
26289,Crimes Against Body_26289,True
26290,Crimes Against Women_26290,True
26291,Economic Offences_26291,True
26292,Crimes Against Society_26292,True
26293,Economic Offences_26293,False
26294,Crimes Against Women_26294,True
26295,Crimes Against Body_26295,True
26296,Cyber Crimes_26296,True
26297,Crimes Against Property_26297,True
26298,Crimes Against Women_26298,True
26299,Crimes Against Women_26299,True
26300,Crimes Against Property_26300,True
26301,Crimes Against Society_26301,True
26302,Crimes Against Society_26302,True
26303,Economic Offences_26303,True
26304,Cyber Crimes_26304,True
26305,Crimes Against Body_26305,True
26306,Economic Offences_26306,True
26307,Cyber Crimes_26307,True
26308,Crimes Against Society_26308,True
26309,Crimes Against Property_26309,True
26310,Crimes Against Women_26310,True
26311,Economic Offences_26311,True
26312,Crimes Against Property_26312,True
26313,Crimes Against Society_26313,True
26314,Cyber Crimes_26314,True
26315,Crimes Against Women_26315,False
26316,Crimes Against Society_26316,True
26317,Cyber Crimes_26317,True
26318,Crimes Against Property_26318,True
26319,Crimes Against Society_26319,True
26320,Cyber Crimes_26320,True
26321,Crimes Against Body_26321,True
26322,Crimes Against Property_26322,True
26323,Crimes Against Society_26323,True
26324,Economic Offences_26324,True
26325,Crimes Against Society_26325,True
26326,Cyber Crimes_26326,True
26327,Crimes Against Body_26327,True
26328,Crimes Against Property_26328,False
26329,Crimes Against Property_26329,True
26330,Economic Offences_26330,True
26331,Crimes Against Body_26331,True
26332,Crimes Against Society_26332,True
26333,Crimes Against Body_26333,True
26334,Crimes Against Society_26334,True
26335,Crimes Against Society_26335,False
26336,Crimes Against Property_26336,True
26337,Crimes Against Body_26337,True
26338,Crimes Against Body_26338,True
26339,Crimes Against Society_26339,True
26340,Cyber Crimes_26340,True
26341,Cyber Crimes_26341,True
26342,Crimes Against Society_26342,True
26343,Crimes Against Society_26343,True
26344,Crimes Against Women_26344,True
26345,Crimes Against Women_26345,True
26346,Economic Offences_26346,True
26347,Crimes Against Body_26347,True
26348,Cyber Crimes_26348,True
26349,Crimes Against Body_26349,True
26350,Economic Offences_26350,False
26351,Crimes Against Women_26351,True
26352,Crimes Against Women_26352,True
26353,Crimes Against Women_26353,True
26354,Cyber Crimes_26354,True
26355,Crimes Against Body_26355,True
26356,Crimes Against Women_26356,True
26357,Crimes Against Body_26357,True
26358,Crimes Against Property_26358,True
26359,Economic Offences_26359,True
26360,Crimes Against Property_26360,True
26361,Economic Offences_26361,True
26362,Crimes Against Society_26362,True
26363,Cyber Crimes_26363,True
26364,Cyber Crimes_26364,True
26365,Economic Offences_26365,True
26366,Economic Offences_26366,True
26367,Crimes Against Property_26367,True
26368,Crimes Against Body_26368,True
26369,Crimes Against Women_26369,True
26370,Crimes Against Body_26370,True
26371,Crimes Against Society_26371,True
26372,Crimes Against Body_26372,True
26373,Crimes Against Body_26373,True
26374,Economic Offences_26374,True
26375,Cyber Crimes_26375,True
26376,Cyber Crimes_26376,True
26377,Economic Offences_26377,True
26378,Crimes Against Women_26378,True
26379,Crimes Against Body_26379,True
26380,Crimes Against Property_26380,True
26381,Crimes Against Society_26381,True
26382,Cyber Crimes_26382,True
26383,Crimes Against Society_26383,True
26384,Crimes Against Women_26384,True
26385,Crimes Against Body_26385,True
26386,Cyber Crimes_26386,True
26387,Crimes Against Women_26387,True
26388,Crimes Against Property_26388,True
26389,Crimes Against Women_26389,True
26390,Crimes Against Property_26390,True
26391,Cyber Crimes_26391,True
26392,Crimes Against Society_26392,True
26393,Cyber Crimes_26393,True
26394,Cyber Crimes_26394,True
26395,Crimes Against Society_26395,True
26396,Crimes Against Society_26396,True
26397,Cyber Crimes_26397,True
26398,Crimes Against Women_26398,False
26399,Crimes Against Women_26399,True
26400,Economic Offences_26400,True
26401,Cyber Crimes_26401,True
26402,Crimes Against Body_26402,True
26403,Crimes Against Property_26403,True
26404,Economic Offences_26404,True
26405,Crimes Against Body_26405,True
26406,Cyber Crimes_26406,True
26407,Crimes Against Society_26407,True
26408,Crimes Against Society_26408,True
26409,Crimes Against Women_26409,True
26410,Cyber Crimes_26410,True
26411,Crimes Against Society_26411,True
26412,Crimes Against Body_26412,True
26413,Crimes Against Women_26413,True
26414,Crimes Against Society_26414,True
26415,Crimes Against Property_26415,True
26416,Crimes Against Women_26416,True
26417,Crimes Against Property_26417,True
26418,Cyber Crimes_26418,True
26419,Crimes Against Society_26419,True
26420,Economic Offences_26420,True
26421,Crimes Against Society_26421,True
26422,Crimes Against Women_26422,True
26423,Crimes Against Property_26423,True
26424,Crimes Against Society_26424,True
26425,Crimes Against Property_26425,True
26426,Crimes Against Women_26426,True
26427,Crimes Against Women_26427,True
26428,Crimes Against Body_26428,True
26429,Crimes Against Society_26429,True
26430,Crimes Against Society_26430,True
26431,Crimes Against Society_26431,True
26432,Crimes Against Body_26432,True
26433,Crimes Against Body_26433,True
26434,Crimes Against Women_26434,True
26435,Crimes Against Body_26435,True
26436,Crimes Against Women_26436,False
26437,Crimes Against Body_26437,True
26438,Crimes Against Women_26438,True
26439,Crimes Against Property_26439,True
26440,Cyber Crimes_26440,True
26441,Crimes Against Society_26441,True
26442,Cyber Crimes_26442,True
26443,Economic Offences_26443,True
26444,Crimes Against Body_26444,True
26445,Crimes Against Body_26445,True
26446,Crimes Against Society_26446,True
26447,Crimes Against Society_26447,True
26448,Cyber Crimes_26448,True
26449,Crimes Against Property_26449,True
26450,Cyber Crimes_26450,True
26451,Cyber Crimes_26451,True
26452,Crimes Against Property_26452,True
26453,Cyber Crimes_26453,True
26454,Crimes Against Body_26454,False
26455,Crimes Against Body_26455,True
26456,Crimes Against Women_26456,True
26457,Economic Offences_26457,True
26458,Crimes Against Women_26458,True
26459,Crimes Against Society_26459,True
26460,Crimes Against Women_26460,True
26461,Crimes Against Property_26461,True
26462,Crimes Against Body_26462,True
26463,Crimes Against Society_26463,True
26464,Crimes Against Property_26464,True
26465,Crimes Against Society_26465,True
26466,Crimes Against Society_26466,True
26467,Economic Offences_26467,True
26468,Crimes Against Society_26468,True
26469,Economic Offences_26469,True
26470,Crimes Against Society_26470,True
26471,Crimes Against Society_26471,True
26472,Crimes Against Body_26472,True
26473,Crimes Against Body_26473,True
26474,Crimes Against Property_26474,True
26475,Cyber Crimes_26475,True
26476,Crimes Against Body_26476,True
26477,Crimes Against Women_26477,True
26478,Economic Offences_26478,True
26479,Crimes Against Society_26479,True
26480,Economic Offences_26480,True
26481,Cyber Crimes_26481,True
26482,Crimes Against Women_26482,True
26483,Economic Offences_26483,True
26484,Crimes Against Body_26484,True
26485,Crimes Against Women_26485,True
26486,Economic Offences_26486,True
26487,Crimes Against Body_26487,True
26488,Economic Offences_26488,True
26489,Economic Offences_26489,True
26490,Crimes Against Property_26490,True
26491,Crimes Against Body_26491,True
26492,Crimes Against Women_26492,False
26493,Economic Offences_26493,True
26494,Cyber Crimes_26494,True
26495,Crimes Against Women_26495,True
26496,Cyber Crimes_26496,True
26497,Crimes Against Property_26497,True
26498,Crimes Against Body_26498,True
26499,Crimes Against Society_26499,True
26500,Cyber Crimes_26500,True
26501,Cyber Crimes_26501,True
26502,Crimes Against Society_26502,True
26503,Crimes Against Property_26503,True
26504,Crimes Against Body_26504,True
26505,Crimes Against Body_26505,True
26506,Crimes Against Society_26506,True
26507,Economic Offences_26507,True
26508,Crimes Against Property_26508,True
26509,Crimes Against Body_26509,True
26510,Economic Offences_26510,True
26511,Cyber Crimes_26511,True
26512,Crimes Against Society_26512,True
26513,Crimes Against Property_26513,True
26514,Cyber Crimes_26514,True
26515,Crimes Against Body_26515,True
26516,Crimes Against Body_26516,True
26517,Economic Offences_26517,True
26518,Crimes Against Body_26518,True
26519,Crimes Against Society_26519,True
26520,Cyber Crimes_26520,True
26521,Crimes Against Women_26521,True
26522,Economic Offences_26522,True
26523,Economic Offences_26523,True
26524,Crimes Against Society_26524,True
26525,Cyber Crimes_26525,True
26526,Crimes Against Society_26526,True
26527,Cyber Crimes_26527,True
26528,Crimes Against Women_26528,False
26529,Crimes Against Society_26529,True
26530,Crimes Against Body_26530,True
26531,Crimes Against Body_26531,True
26532,Crimes Against Body_26532,False
26533,Cyber Crimes_26533,True
26534,Crimes Against Property_26534,True
26535,Crimes Against Society_26535,True
26536,Crimes Against Property_26536,True
26537,Crimes Against Property_26537,True
26538,Crimes Against Society_26538,True
26539,Economic Offences_26539,True
26540,Crimes Against Body_26540,True
26541,Crimes Against Body_26541,True
26542,Cyber Crimes_26542,True
26543,Crimes Against Property_26543,True
26544,Economic Offences_26544,True
26545,Crimes Against Property_26545,True
26546,Economic Offences_26546,True
26547,Crimes Against Body_26547,True
26548,Crimes Against Women_26548,True
26549,Crimes Against Society_26549,True
26550,Crimes Against Society_26550,True
26551,Economic Offences_26551,True
26552,Economic Offences_26552,True
26553,Crimes Against Society_26553,True
26554,Crimes Against Society_26554,True
26555,Crimes Against Body_26555,True
26556,Crimes Against Women_26556,True
26557,Crimes Against Body_26557,True
26558,Crimes Against Property_26558,True
26559,Crimes Against Body_26559,True
26560,Cyber Crimes_26560,True
26561,Cyber Crimes_26561,True
26562,Crimes Against Property_26562,True
26563,Crimes Against Property_26563,True
26564,Crimes Against Property_26564,True
26565,Crimes Against Body_26565,False
26566,Crimes Against Body_26566,True
26567,Crimes Against Society_26567,True
26568,Economic Offences_26568,True
26569,Crimes Against Property_26569,True
26570,Crimes Against Society_26570,True
26571,Crimes Against Society_26571,True
26572,Economic Offences_26572,True
26573,Economic Offences_26573,True
26574,Crimes Against Women_26574,True
26575,Crimes Against Society_26575,True
26576,Crimes Against Society_26576,True
26577,Crimes Against Body_26577,True
26578,Cyber Crimes_26578,True
26579,Crimes Against Body_26579,True
26580,Crimes Against Property_26580,True
26581,Crimes Against Women_26581,True
26582,Crimes Against Society_26582,True
26583,Crimes Against Property_26583,True
26584,Crimes Against Society_26584,True
26585,Cyber Crimes_26585,True
26586,Crimes Against Property_26586,True
26587,Cyber Crimes_26587,True
26588,Cyber Crimes_26588,True
26589,Economic Offences_26589,True
26590,Crimes Against Property_26590,True
26591,Crimes Against Women_26591,True
26592,Crimes Against Property_26592,True
26593,Cyber Crimes_26593,True
26594,Crimes Against Body_26594,True
26595,Crimes Against Society_26595,True
26596,Crimes Against Body_26596,True
26597,Crimes Against Body_26597,True
26598,Economic Offences_26598,False
26599,Crimes Against Women_26599,True
26600,Economic Offences_26600,True
26601,Crimes Against Society_26601,True
26602,Crimes Against Society_26602,True
26603,Crimes Against Body_26603,True
26604,Crimes Against Body_26604,True
26605,Cyber Crimes_26605,True
26606,Crimes Against Society_26606,True
26607,Economic Offences_26607,True
26608,Cyber Crimes_26608,True
26609,Crimes Against Society_26609,True
26610,Crimes Against Society_26610,True
26611,Economic Offences_26611,True
26612,Crimes Against Women_26612,True
26613,Cyber Crimes_26613,True
26614,Economic Offences_26614,True
26615,Cyber Crimes_26615,True
26616,Economic Offences_26616,True
26617,Crimes Against Society_26617,False
26618,Crimes Against Body_26618,True
26619,Crimes Against Body_26619,True
26620,Crimes Against Society_26620,True
26621,Crimes Against Property_26621,True
26622,Crimes Against Society_26622,True
26623,Economic Offences_26623,True
26624,Crimes Against Body_26624,False
26625,Cyber Crimes_26625,True
26626,Crimes Against Body_26626,True
26627,Crimes Against Property_26627,True
26628,Crimes Against Property_26628,True
26629,Crimes Against Women_26629,True
26630,Crimes Against Society_26630,True
26631,Economic Offences_26631,False
26632,Crimes Against Society_26632,True
26633,Economic Offences_26633,True
26634,Crimes Against Property_26634,True
26635,Crimes Against Property_26635,True
26636,Crimes Against Society_26636,True
26637,Cyber Crimes_26637,True
26638,Cyber Crimes_26638,True
26639,Crimes Against Property_26639,True
26640,Crimes Against Society_26640,True
26641,Crimes Against Property_26641,True
26642,Crimes Against Property_26642,True
26643,Crimes Against Body_26643,True
26644,Crimes Against Body_26644,True
26645,Crimes Against Property_26645,True
26646,Cyber Crimes_26646,True
26647,Economic Offences_26647,True
26648,Crimes Against Body_26648,True
26649,Crimes Against Society_26649,True
26650,Economic Offences_26650,True
26651,Crimes Against Property_26651,True
26652,Economic Offences_26652,True
26653,Crimes Against Property_26653,True
26654,Cyber Crimes_26654,True
26655,Economic Offences_26655,True
26656,Crimes Against Body_26656,True
26657,Crimes Against Body_26657,True
26658,Cyber Crimes_26658,True
26659,Economic Offences_26659,True
26660,Crimes Against Body_26660,True
26661,Crimes Against Body_26661,True
26662,Cyber Crimes_26662,False
26663,Economic Offences_26663,True
26664,Crimes Against Women_26664,True
26665,Economic Offences_26665,True
26666,Cyber Crimes_26666,True
26667,Economic Offences_26667,True
26668,Crimes Against Society_26668,True
26669,Cyber Crimes_26669,True
26670,Crimes Against Women_26670,True
26671,Cyber Crimes_26671,True
26672,Cyber Crimes_26672,True
26673,Economic Offences_26673,True
26674,Crimes Against Women_26674,True
26675,Crimes Against Property_26675,True
26676,Crimes Against Society_26676,True
26677,Crimes Against Body_26677,True
26678,Cyber Crimes_26678,True
26679,Crimes Against Body_26679,True
26680,Economic Offences_26680,True
26681,Crimes Against Society_26681,True
26682,Economic Offences_26682,True
26683,Crimes Against Society_26683,True
26684,Crimes Against Women_26684,True
26685,Crimes Against Society_26685,True
26686,Economic Offences_26686,True
26687,Economic Offences_26687,True
26688,Crimes Against Body_26688,True
26689,Crimes Against Property_26689,True
26690,Economic Offences_26690,True
26691,Cyber Crimes_26691,True
26692,Cyber Crimes_26692,True
26693,Crimes Against Body_26693,True
26694,Economic Offences_26694,True
26695,Cyber Crimes_26695,True
26696,Crimes Against Women_26696,True
26697,Economic Offences_26697,True
26698,Cyber Crimes_26698,True
26699,Crimes Against Body_26699,True
26700,Crimes Against Society_26700,True
26701,Cyber Crimes_26701,True
26702,Economic Offences_26702,True
26703,Cyber Crimes_26703,True
26704,Crimes Against Body_26704,True
26705,Cyber Crimes_26705,True
26706,Economic Offences_26706,True
26707,Cyber Crimes_26707,True
26708,Cyber Crimes_26708,True
26709,Cyber Crimes_26709,True
26710,Cyber Crimes_26710,True
26711,Crimes Against Women_26711,True
26712,Crimes Against Body_26712,True
26713,Crimes Against Women_26713,True
26714,Cyber Crimes_26714,True
26715,Economic Offences_26715,True
26716,Economic Offences_26716,True
26717,Economic Offences_26717,True
26718,Crimes Against Property_26718,True
26719,Crimes Against Society_26719,True
26720,Crimes Against Body_26720,True
26721,Crimes Against Women_26721,True
26722,Crimes Against Society_26722,True
26723,Crimes Against Women_26723,True
26724,Cyber Crimes_26724,True
26725,Crimes Against Society_26725,True
26726,Economic Offences_26726,True
26727,Crimes Against Women_26727,True
26728,Cyber Crimes_26728,True
26729,Crimes Against Women_26729,True
26730,Crimes Against Body_26730,True
26731,Crimes Against Body_26731,True
26732,Crimes Against Society_26732,True
26733,Crimes Against Women_26733,True
26734,Cyber Crimes_26734,True
26735,Cyber Crimes_26735,True
26736,Cyber Crimes_26736,True
26737,Economic Offences_26737,True
26738,Economic Offences_26738,True
26739,Economic Offences_26739,True
26740,Economic Offences_26740,True
26741,Crimes Against Property_26741,True
26742,Economic Offences_26742,True
26743,Crimes Against Body_26743,True
26744,Crimes Against Society_26744,True
26745,Crimes Against Women_26745,True
26746,Crimes Against Property_26746,True
26747,Crimes Against Women_26747,True
26748,Cyber Crimes_26748,True
26749,Crimes Against Society_26749,True
26750,Economic Offences_26750,True
26751,Crimes Against Body_26751,True
26752,Crimes Against Body_26752,True
26753,Crimes Against Property_26753,True
26754,Crimes Against Women_26754,True
26755,Crimes Against Women_26755,True
26756,Crimes Against Women_26756,True
26757,Crimes Against Property_26757,True
26758,Cyber Crimes_26758,False
26759,Crimes Against Society_26759,True
26760,Crimes Against Property_26760,True
26761,Crimes Against Body_26761,True
26762,Economic Offences_26762,True
26763,Crimes Against Body_26763,True
26764,Cyber Crimes_26764,True
26765,Crimes Against Body_26765,True
26766,Crimes Against Women_26766,True
26767,Cyber Crimes_26767,True
26768,Economic Offences_26768,True
26769,Cyber Crimes_26769,True
26770,Crimes Against Society_26770,True
26771,Crimes Against Women_26771,True
26772,Crimes Against Society_26772,True
26773,Crimes Against Society_26773,True
26774,Economic Offences_26774,True
26775,Cyber Crimes_26775,True
26776,Economic Offences_26776,True
26777,Economic Offences_26777,True
26778,Cyber Crimes_26778,True
26779,Cyber Crimes_26779,True
26780,Crimes Against Body_26780,True
26781,Cyber Crimes_26781,True
26782,Crimes Against Women_26782,True
26783,Crimes Against Society_26783,True
26784,Economic Offences_26784,True
26785,Cyber Crimes_26785,True
26786,Cyber Crimes_26786,True
26787,Crimes Against Society_26787,True
26788,Crimes Against Women_26788,True
26789,Crimes Against Body_26789,True
26790,Crimes Against Property_26790,True
26791,Crimes Against Society_26791,True
26792,Crimes Against Property_26792,True
26793,Cyber Crimes_26793,True
26794,Crimes Against Society_26794,True
26795,Crimes Against Society_26795,True
26796,Cyber Crimes_26796,True
26797,Crimes Against Society_26797,True
26798,Crimes Against Body_26798,True
26799,Crimes Against Body_26799,True
26800,Cyber Crimes_26800,True
26801,Economic Offences_26801,True
26802,Cyber Crimes_26802,True
26803,Crimes Against Property_26803,True
26804,Crimes Against Body_26804,True
26805,Cyber Crimes_26805,True
26806,Crimes Against Society_26806,True
26807,Crimes Against Property_26807,True
26808,Crimes Against Women_26808,False
26809,Crimes Against Property_26809,True
26810,Economic Offences_26810,True
26811,Crimes Against Body_26811,True
26812,Cyber Crimes_26812,True
26813,Crimes Against Property_26813,True
26814,Crimes Against Property_26814,True
26815,Crimes Against Women_26815,True
26816,Crimes Against Body_26816,True
26817,Economic Offences_26817,True
26818,Economic Offences_26818,False
26819,Crimes Against Property_26819,True
26820,Economic Offences_26820,True
26821,Economic Offences_26821,True
26822,Crimes Against Society_26822,True
26823,Economic Offences_26823,True
26824,Economic Offences_26824,True
26825,Crimes Against Body_26825,True
26826,Crimes Against Society_26826,True
26827,Crimes Against Society_26827,True
26828,Cyber Crimes_26828,True
26829,Crimes Against Women_26829,True
26830,Crimes Against Society_26830,True
26831,Economic Offences_26831,True
26832,Crimes Against Body_26832,False
26833,Crimes Against Property_26833,True
26834,Crimes Against Property_26834,True
26835,Crimes Against Body_26835,True
26836,Crimes Against Property_26836,True
26837,Crimes Against Society_26837,True
26838,Crimes Against Women_26838,True
26839,Cyber Crimes_26839,True
26840,Economic Offences_26840,True
