ReligionID,ReligionName
4882,Muslim_4882
4883,Jain_4883
4884,Buddhist_4884
4885,Hindu_4885
4886,Sikh_4886
4887,Sikh_4887
4888,Sikh_4888
4889,Buddhist_4889
4890,Others_4890
4891,Muslim_4891
4892,Hindu_4892
4893,Buddhist_4893
4894,Others_4894
4895,Sikh_4895
4896,Hindu_4896
4897,Christian_4897
4898,Jain_4898
4899,Jain_4899
4900,Muslim_4900
4901,Christian_4901
4902,Jain_4902
4903,Hindu_4903
4904,Sikh_4904
4905,Hindu_4905
4906,Buddhist_4906
4907,Christian_4907
4908,Hindu_4908
4909,Sikh_4909
4910,Hindu_4910
4911,Christian_4911
4912,Jain_4912
4913,Christian_4913
4914,Buddhist_4914
4915,Jain_4915
4916,Christian_4916
4917,Christian_4917
4918,Hindu_4918
4919,Sikh_4919
4920,Christian_4920
4921,Muslim_4921
4922,Muslim_4922
4923,Muslim_4923
4924,Jain_4924
4925,Sikh_4925
4926,Others_4926
4927,Others_4927
4928,Hindu_4928
4929,Sikh_4929
4930,Hindu_4930
4931,Others_4931
4932,Sikh_4932
4933,Buddhist_4933
4934,Sikh_4934
4935,Hindu_4935
4936,Jain_4936
4937,Muslim_4937
4938,Sikh_4938
4939,Jain_4939
4940,Sikh_4940
4941,Christian_4941
4942,Others_4942
4943,Muslim_4943
4944,Sikh_4944
4945,Hindu_4945
4946,Others_4946
4947,Others_4947
4948,Buddhist_4948
4949,Muslim_4949
4950,Jain_4950
4951,Sikh_4951
4952,Jain_4952
4953,Jain_4953
4954,Hindu_4954
4955,Others_4955
4956,Jain_4956
4957,Others_4957
4958,Muslim_4958
4959,Jain_4959
4960,Hindu_4960
4961,Jain_4961
4962,Buddhist_4962
4963,Jain_4963
4964,Christian_4964
4965,Hindu_4965
4966,Hindu_4966
4967,Others_4967
4968,Jain_4968
4969,Others_4969
4970,Hindu_4970
4971,Hindu_4971
4972,Muslim_4972
4973,Sikh_4973
4974,Muslim_4974
4975,Others_4975
4976,Others_4976
4977,Others_4977
4978,Sikh_4978
4979,Christian_4979
4980,Buddhist_4980
4981,Muslim_4981
4982,Buddhist_4982
4983,Hindu_4983
4984,Hindu_4984
4985,Muslim_4985
4986,Jain_4986
4987,Christian_4987
4988,Others_4988
4989,Others_4989
4990,Buddhist_4990
4991,Sikh_4991
4992,Sikh_4992
4993,Muslim_4993
4994,Sikh_4994
4995,Others_4995
4996,Jain_4996
4997,Others_4997
4998,Sikh_4998
4999,Sikh_4999
5000,Sikh_5000
5001,Sikh_5001
5002,Others_5002
5003,Christian_5003
5004,Muslim_5004
5005,Muslim_5005
5006,Others_5006
5007,Christian_5007
5008,Jain_5008
5009,Others_5009
5010,Others_5010
5011,Hindu_5011
5012,Jain_5012
5013,Jain_5013
5014,Buddhist_5014
5015,Buddhist_5015
5016,Buddhist_5016
5017,Hindu_5017
5018,Jain_5018
5019,Muslim_5019
5020,Sikh_5020
5021,Others_5021
5022,Christian_5022
5023,Muslim_5023
5024,Buddhist_5024
5025,Jain_5025
5026,Hindu_5026
5027,Others_5027
5028,Sikh_5028
5029,Hindu_5029
5030,Hindu_5030
5031,Jain_5031
5032,Others_5032
5033,Jain_5033
5034,Others_5034
5035,Muslim_5035
5036,Sikh_5036
5037,Others_5037
5038,Buddhist_5038
5039,Buddhist_5039
5040,Sikh_5040
5041,Christian_5041
5042,Others_5042
5043,Hindu_5043
5044,Hindu_5044
5045,Jain_5045
5046,Christian_5046
5047,Jain_5047
5048,Muslim_5048
5049,Hindu_5049
5050,Muslim_5050
5051,Sikh_5051
5052,Hindu_5052
5053,Muslim_5053
5054,Hindu_5054
5055,Hindu_5055
5056,Christian_5056
5057,Others_5057
5058,Hindu_5058
5059,Christian_5059
5060,Others_5060
5061,Muslim_5061
5062,Muslim_5062
5063,Muslim_5063
5064,Jain_5064
5065,Others_5065
5066,Jain_5066
5067,Buddhist_5067
5068,Hindu_5068
5069,Sikh_5069
5070,Sikh_5070
5071,Muslim_5071
5072,Others_5072
5073,Muslim_5073
5074,Sikh_5074
5075,Others_5075
5076,Buddhist_5076
5077,Others_5077
5078,Muslim_5078
5079,Others_5079
5080,Christian_5080
5081,Christian_5081
5082,Jain_5082
5083,Others_5083
5084,Christian_5084
5085,Others_5085
5086,Christian_5086
5087,Muslim_5087
5088,Others_5088
5089,Christian_5089
5090,Muslim_5090
5091,Buddhist_5091
5092,Christian_5092
5093,Muslim_5093
5094,Others_5094
5095,Buddhist_5095
5096,Muslim_5096
5097,Hindu_5097
5098,Buddhist_5098
5099,Christian_5099
5100,Jain_5100
5101,Others_5101
5102,Christian_5102
5103,Hindu_5103
5104,Buddhist_5104
5105,Others_5105
5106,Hindu_5106
5107,Muslim_5107
5108,Buddhist_5108
5109,Christian_5109
5110,Hindu_5110
5111,Jain_5111
5112,Christian_5112
5113,Sikh_5113
5114,Muslim_5114
5115,Jain_5115
5116,Christian_5116
5117,Sikh_5117
5118,Sikh_5118
5119,Christian_5119
5120,Buddhist_5120
5121,Jain_5121
5122,Sikh_5122
5123,Jain_5123
5124,Buddhist_5124
5125,Hindu_5125
5126,Jain_5126
5127,Jain_5127
5128,Buddhist_5128
5129,Muslim_5129
5130,Buddhist_5130
5131,Jain_5131
5132,Jain_5132
5133,Hindu_5133
5134,Others_5134
5135,Others_5135
5136,Buddhist_5136
5137,Buddhist_5137
5138,Others_5138
5139,Buddhist_5139
5140,Jain_5140
5141,Jain_5141
5142,Jain_5142
5143,Sikh_5143
5144,Others_5144
5145,Jain_5145
5146,Christian_5146
5147,Jain_5147
5148,Buddhist_5148
5149,Buddhist_5149
5150,Muslim_5150
5151,Sikh_5151
5152,Hindu_5152
5153,Muslim_5153
5154,Muslim_5154
5155,Hindu_5155
5156,Sikh_5156
5157,Buddhist_5157
5158,Sikh_5158
5159,Muslim_5159
5160,Others_5160
5161,Buddhist_5161
5162,Jain_5162
5163,Muslim_5163
5164,Jain_5164
5165,Jain_5165
5166,Hindu_5166
5167,Muslim_5167
5168,Hindu_5168
5169,Jain_5169
5170,Buddhist_5170
5171,Buddhist_5171
5172,Hindu_5172
5173,Jain_5173
5174,Jain_5174
5175,Christian_5175
5176,Sikh_5176
5177,Christian_5177
5178,Others_5178
5179,Buddhist_5179
5180,Others_5180
5181,Muslim_5181
5182,Others_5182
5183,Sikh_5183
5184,Christian_5184
5185,Buddhist_5185
5186,Muslim_5186
5187,Jain_5187
5188,Sikh_5188
5189,Jain_5189
5190,Jain_5190
5191,Jain_5191
5192,Others_5192
5193,Muslim_5193
5194,Jain_5194
5195,Hindu_5195
5196,Jain_5196
5197,Muslim_5197
5198,Buddhist_5198
5199,Jain_5199
5200,Sikh_5200
5201,Buddhist_5201
5202,Muslim_5202
5203,Others_5203
5204,Christian_5204
5205,Others_5205
5206,Sikh_5206
5207,Muslim_5207
5208,Hindu_5208
5209,Hindu_5209
5210,Buddhist_5210
5211,Muslim_5211
5212,Muslim_5212
5213,Christian_5213
5214,Christian_5214
5215,Jain_5215
5216,Jain_5216
5217,Jain_5217
5218,Sikh_5218
5219,Jain_5219
5220,Others_5220
5221,Buddhist_5221
5222,Hindu_5222
5223,Buddhist_5223
5224,Christian_5224
5225,Jain_5225
5226,Sikh_5226
5227,Jain_5227
5228,Muslim_5228
5229,Christian_5229
5230,Buddhist_5230
5231,Sikh_5231
5232,Sikh_5232
5233,Buddhist_5233
5234,Christian_5234
5235,Buddhist_5235
5236,Others_5236
5237,Jain_5237
5238,Others_5238
5239,Buddhist_5239
5240,Jain_5240
5241,Muslim_5241
5242,Christian_5242
5243,Others_5243
5244,Hindu_5244
5245,Sikh_5245
5246,Hindu_5246
5247,Hindu_5247
5248,Others_5248
5249,Muslim_5249
5250,Jain_5250
5251,Others_5251
5252,Christian_5252
5253,Jain_5253
5254,Sikh_5254
5255,Muslim_5255
5256,Hindu_5256
5257,Muslim_5257
5258,Jain_5258
5259,Christian_5259
5260,Others_5260
5261,Christian_5261
5262,Muslim_5262
5263,Sikh_5263
5264,Buddhist_5264
5265,Christian_5265
5266,Hindu_5266
5267,Muslim_5267
5268,Hindu_5268
5269,Others_5269
5270,Sikh_5270
5271,Christian_5271
5272,Buddhist_5272
5273,Buddhist_5273
5274,Jain_5274
5275,Sikh_5275
5276,Christian_5276
5277,Others_5277
5278,Hindu_5278
5279,Christian_5279
5280,Sikh_5280
5281,Muslim_5281
5282,Sikh_5282
5283,Jain_5283
5284,Others_5284
5285,Sikh_5285
5286,Christian_5286
5287,Christian_5287
5288,Christian_5288
5289,Hindu_5289
5290,Sikh_5290
5291,Buddhist_5291
5292,Others_5292
5293,Others_5293
5294,Others_5294
5295,Sikh_5295
5296,Christian_5296
5297,Jain_5297
5298,Others_5298
5299,Muslim_5299
5300,Jain_5300
5301,Sikh_5301
5302,Hindu_5302
5303,Christian_5303
5304,Jain_5304
5305,Others_5305
5306,Muslim_5306
5307,Christian_5307
5308,Others_5308
5309,Muslim_5309
5310,Jain_5310
5311,Christian_5311
5312,Buddhist_5312
5313,Buddhist_5313
5314,Muslim_5314
5315,Sikh_5315
5316,Jain_5316
5317,Buddhist_5317
5318,Others_5318
5319,Jain_5319
5320,Buddhist_5320
5321,Buddhist_5321
5322,Others_5322
5323,Jain_5323
5324,Muslim_5324
5325,Hindu_5325
5326,Buddhist_5326
5327,Sikh_5327
5328,Sikh_5328
5329,Muslim_5329
5330,Sikh_5330
5331,Sikh_5331
5332,Others_5332
5333,Buddhist_5333
5334,Others_5334
5335,Jain_5335
5336,Others_5336
5337,Others_5337
5338,Sikh_5338
5339,Muslim_5339
5340,Sikh_5340
5341,Sikh_5341
5342,Hindu_5342
5343,Hindu_5343
5344,Hindu_5344
5345,Others_5345
5346,Others_5346
5347,Sikh_5347
5348,Muslim_5348
5349,Muslim_5349
5350,Hindu_5350
5351,Sikh_5351
5352,Buddhist_5352
5353,Muslim_5353
5354,Jain_5354
5355,Jain_5355
5356,Others_5356
5357,Hindu_5357
5358,Jain_5358
5359,Others_5359
5360,Sikh_5360
5361,Hindu_5361
5362,Hindu_5362
5363,Christian_5363
5364,Jain_5364
5365,Sikh_5365
5366,Muslim_5366
5367,Buddhist_5367
5368,Muslim_5368
5369,Jain_5369
5370,Christian_5370
5371,Muslim_5371
5372,Buddhist_5372
5373,Others_5373
5374,Christian_5374
5375,Sikh_5375
5376,Hindu_5376
5377,Sikh_5377
5378,Hindu_5378
5379,Hindu_5379
5380,Buddhist_5380
5381,Others_5381
5382,Jain_5382
5383,Buddhist_5383
5384,Others_5384
5385,Others_5385
5386,Christian_5386
5387,Muslim_5387
5388,Others_5388
5389,Sikh_5389
5390,Sikh_5390
5391,Hindu_5391
5392,Muslim_5392
5393,Others_5393
5394,Christian_5394
5395,Christian_5395
5396,Buddhist_5396
5397,Jain_5397
5398,Muslim_5398
5399,Jain_5399
5400,Hindu_5400
5401,Others_5401
5402,Others_5402
5403,Sikh_5403
5404,Muslim_5404
5405,Sikh_5405
5406,Others_5406
5407,Christian_5407
5408,Sikh_5408
5409,Jain_5409
5410,Muslim_5410
5411,Hindu_5411
5412,Jain_5412
5413,Buddhist_5413
5414,Hindu_5414
5415,Sikh_5415
5416,Buddhist_5416
5417,Sikh_5417
5418,Sikh_5418
5419,Muslim_5419
5420,Hindu_5420
5421,Muslim_5421
5422,Hindu_5422
5423,Buddhist_5423
5424,Muslim_5424
5425,Christian_5425
5426,Sikh_5426
5427,Jain_5427
5428,Hindu_5428
5429,Muslim_5429
5430,Christian_5430
5431,Sikh_5431
5432,Muslim_5432
5433,Buddhist_5433
5434,Christian_5434
5435,Buddhist_5435
5436,Hindu_5436
5437,Sikh_5437
5438,Hindu_5438
5439,Hindu_5439
5440,Christian_5440
5441,Hindu_5441
5442,Muslim_5442
5443,Hindu_5443
5444,Sikh_5444
5445,Jain_5445
5446,Muslim_5446
5447,Christian_5447
5448,Muslim_5448
5449,Christian_5449
5450,Jain_5450
5451,Christian_5451
5452,Hindu_5452
5453,Jain_5453
5454,Jain_5454
5455,Buddhist_5455
5456,Muslim_5456
5457,Buddhist_5457
5458,Jain_5458
5459,Buddhist_5459
5460,Christian_5460
5461,Christian_5461
5462,Buddhist_5462
5463,Christian_5463
5464,Others_5464
5465,Muslim_5465
5466,Hindu_5466
5467,Jain_5467
5468,Jain_5468
5469,Jain_5469
5470,Sikh_5470
5471,Muslim_5471
5472,Christian_5472
5473,Others_5473
5474,Muslim_5474
5475,Others_5475
5476,Jain_5476
5477,Jain_5477
5478,Hindu_5478
5479,Sikh_5479
5480,Sikh_5480
5481,Muslim_5481
5482,Christian_5482
5483,Others_5483
5484,Sikh_5484
5485,Christian_5485
5486,Muslim_5486
5487,Christian_5487
5488,Sikh_5488
5489,Others_5489
5490,Hindu_5490
5491,Christian_5491
5492,Sikh_5492
5493,Muslim_5493
5494,Hindu_5494
5495,Hindu_5495
5496,Christian_5496
5497,Sikh_5497
5498,Hindu_5498
5499,Hindu_5499
5500,Jain_5500
5501,Muslim_5501
5502,Sikh_5502
5503,Jain_5503
5504,Buddhist_5504
5505,Muslim_5505
5506,Others_5506
5507,Sikh_5507
5508,Sikh_5508
5509,Muslim_5509
5510,Sikh_5510
5511,Sikh_5511
5512,Sikh_5512
5513,Jain_5513
5514,Sikh_5514
5515,Sikh_5515
5516,Muslim_5516
5517,Others_5517
5518,Jain_5518
5519,Christian_5519
5520,Others_5520
5521,Others_5521
5522,Sikh_5522
5523,Hindu_5523
5524,Muslim_5524
5525,Sikh_5525
5526,Christian_5526
5527,Muslim_5527
5528,Buddhist_5528
5529,Christian_5529
5530,Sikh_5530
5531,Hindu_5531
5532,Christian_5532
5533,Christian_5533
5534,Others_5534
5535,Hindu_5535
5536,Christian_5536
5537,Muslim_5537
5538,Christian_5538
5539,Hindu_5539
5540,Muslim_5540
5541,Christian_5541
5542,Others_5542
5543,Sikh_5543
5544,Jain_5544
5545,Jain_5545
5546,Muslim_5546
5547,Muslim_5547
5548,Buddhist_5548
5549,Jain_5549
5550,Christian_5550
5551,Christian_5551
5552,Others_5552
5553,Christian_5553
5554,Jain_5554
5555,Muslim_5555
5556,Sikh_5556
5557,Muslim_5557
5558,Others_5558
5559,Sikh_5559
5560,Buddhist_5560
5561,Buddhist_5561
5562,Jain_5562
5563,Muslim_5563
5564,Buddhist_5564
5565,Others_5565
5566,Hindu_5566
5567,Muslim_5567
5568,Jain_5568
5569,Others_5569
5570,Sikh_5570
5571,Sikh_5571
5572,Muslim_5572
5573,Hindu_5573
5574,Christian_5574
5575,Christian_5575
5576,Others_5576
5577,Hindu_5577
5578,Sikh_5578
5579,Christian_5579
5580,Christian_5580
5581,Jain_5581
5582,Hindu_5582
5583,Others_5583
5584,Muslim_5584
5585,Sikh_5585
5586,Sikh_5586
5587,Buddhist_5587
5588,Sikh_5588
5589,Buddhist_5589
5590,Christian_5590
5591,Hindu_5591
5592,Jain_5592
5593,Muslim_5593
5594,Jain_5594
5595,Others_5595
5596,Jain_5596
5597,Sikh_5597
5598,Others_5598
5599,Muslim_5599
5600,Christian_5600
5601,Christian_5601
5602,Hindu_5602
5603,Buddhist_5603
5604,Christian_5604
5605,Jain_5605
5606,Jain_5606
5607,Others_5607
5608,Sikh_5608
5609,Jain_5609
5610,Buddhist_5610
5611,Others_5611
5612,Sikh_5612
5613,Others_5613
5614,Hindu_5614
5615,Hindu_5615
5616,Christian_5616
5617,Muslim_5617
5618,Hindu_5618
5619,Others_5619
5620,Jain_5620
5621,Christian_5621
5622,Buddhist_5622
5623,Jain_5623
5624,Buddhist_5624
5625,Jain_5625
5626,Sikh_5626
5627,Jain_5627
5628,Hindu_5628
5629,Muslim_5629
5630,Jain_5630
5631,Jain_5631
5632,Others_5632
5633,Muslim_5633
5634,Muslim_5634
5635,Others_5635
5636,Sikh_5636
5637,Buddhist_5637
5638,Jain_5638
5639,Buddhist_5639
5640,Buddhist_5640
5641,Jain_5641
5642,Jain_5642
5643,Christian_5643
5644,Muslim_5644
5645,Muslim_5645
5646,Sikh_5646
5647,Buddhist_5647
5648,Christian_5648
5649,Hindu_5649
5650,Others_5650
5651,Buddhist_5651
5652,Others_5652
5653,Others_5653
5654,Buddhist_5654
5655,Christian_5655
5656,Sikh_5656
5657,Buddhist_5657
5658,Buddhist_5658
5659,Christian_5659
5660,Buddhist_5660
5661,Jain_5661
5662,Hindu_5662
5663,Sikh_5663
5664,Hindu_5664
5665,Buddhist_5665
5666,Jain_5666
5667,Others_5667
5668,Jain_5668
5669,Sikh_5669
5670,Sikh_5670
5671,Muslim_5671
5672,Hindu_5672
5673,Buddhist_5673
5674,Hindu_5674
5675,Christian_5675
5676,Hindu_5676
5677,Sikh_5677
5678,Buddhist_5678
5679,Sikh_5679
5680,Jain_5680
5681,Christian_5681
5682,Hindu_5682
5683,Sikh_5683
5684,Jain_5684
5685,Christian_5685
5686,Others_5686
5687,Others_5687
5688,Jain_5688
5689,Others_5689
5690,Sikh_5690
5691,Christian_5691
5692,Hindu_5692
5693,Jain_5693
5694,Christian_5694
5695,Muslim_5695
5696,Hindu_5696
5697,Christian_5697
5698,Jain_5698
5699,Others_5699
5700,Sikh_5700
5701,Jain_5701
5702,Others_5702
5703,Jain_5703
5704,Others_5704
5705,Buddhist_5705
5706,Others_5706
5707,Hindu_5707
5708,Christian_5708
5709,Others_5709
5710,Jain_5710
5711,Sikh_5711
5712,Christian_5712
5713,Buddhist_5713
5714,Muslim_5714
5715,Christian_5715
5716,Christian_5716
5717,Muslim_5717
5718,Jain_5718
5719,Buddhist_5719
5720,Muslim_5720
5721,Buddhist_5721
5722,Hindu_5722
5723,Buddhist_5723
5724,Muslim_5724
5725,Hindu_5725
5726,Sikh_5726
5727,Hindu_5727
5728,Christian_5728
5729,Buddhist_5729
5730,Hindu_5730
5731,Hindu_5731
5732,Jain_5732
5733,Sikh_5733
5734,Others_5734
5735,Muslim_5735
5736,Jain_5736
5737,Muslim_5737
5738,Buddhist_5738
5739,Others_5739
5740,Christian_5740
5741,Jain_5741
5742,Sikh_5742
5743,Sikh_5743
5744,Hindu_5744
5745,Buddhist_5745
5746,Buddhist_5746
5747,Muslim_5747
5748,Others_5748
5749,Christian_5749
5750,Hindu_5750
5751,Hindu_5751
5752,Buddhist_5752
5753,Jain_5753
5754,Hindu_5754
5755,Others_5755
5756,Buddhist_5756
5757,Hindu_5757
5758,Hindu_5758
5759,Christian_5759
5760,Hindu_5760
5761,Hindu_5761
5762,Sikh_5762
5763,Others_5763
5764,Christian_5764
5765,Muslim_5765
5766,Sikh_5766
5767,Muslim_5767
5768,Muslim_5768
5769,Others_5769
5770,Hindu_5770
5771,Christian_5771
5772,Jain_5772
5773,Jain_5773
5774,Others_5774
5775,Christian_5775
5776,Jain_5776
5777,Jain_5777
5778,Muslim_5778
5779,Christian_5779
5780,Buddhist_5780
5781,Jain_5781
5782,Muslim_5782
5783,Others_5783
5784,Muslim_5784
5785,Christian_5785
5786,Others_5786
5787,Christian_5787
5788,Buddhist_5788
5789,Buddhist_5789
5790,Buddhist_5790
5791,Buddhist_5791
5792,Muslim_5792
5793,Hindu_5793
5794,Muslim_5794
5795,Sikh_5795
5796,Christian_5796
5797,Muslim_5797
5798,Buddhist_5798
5799,Jain_5799
5800,Others_5800
5801,Buddhist_5801
5802,Sikh_5802
5803,Hindu_5803
5804,Buddhist_5804
5805,Muslim_5805
5806,Jain_5806
5807,Muslim_5807
5808,Buddhist_5808
5809,Muslim_5809
5810,Sikh_5810
5811,Jain_5811
5812,Others_5812
5813,Christian_5813
5814,Others_5814
5815,Christian_5815
5816,Christian_5816
5817,Others_5817
5818,Hindu_5818
5819,Christian_5819
5820,Muslim_5820
5821,Jain_5821
5822,Jain_5822
5823,Sikh_5823
5824,Buddhist_5824
5825,Christian_5825
5826,Muslim_5826
5827,Buddhist_5827
5828,Jain_5828
5829,Christian_5829
5830,Christian_5830
5831,Buddhist_5831
5832,Hindu_5832
5833,Sikh_5833
5834,Sikh_5834
5835,Hindu_5835
5836,Sikh_5836
5837,Muslim_5837
5838,Muslim_5838
5839,Hindu_5839
5840,Muslim_5840
5841,Buddhist_5841
5842,Buddhist_5842
5843,Others_5843
5844,Sikh_5844
5845,Others_5845
5846,Others_5846
5847,Others_5847
5848,Hindu_5848
5849,Buddhist_5849
5850,Jain_5850
5851,Buddhist_5851
5852,Christian_5852
5853,Buddhist_5853
5854,Jain_5854
5855,Hindu_5855
5856,Christian_5856
5857,Sikh_5857
5858,Buddhist_5858
5859,Muslim_5859
5860,Sikh_5860
5861,Sikh_5861
5862,Hindu_5862
5863,Muslim_5863
5864,Sikh_5864
5865,Others_5865
5866,Christian_5866
5867,Others_5867
5868,Jain_5868
5869,Buddhist_5869
5870,Buddhist_5870
5871,Sikh_5871
5872,Muslim_5872
5873,Christian_5873
5874,Christian_5874
5875,Jain_5875
5876,Jain_5876
5877,Christian_5877
5878,Sikh_5878
5879,Jain_5879
5880,Muslim_5880
5881,Sikh_5881
5882,Buddhist_5882
5883,Jain_5883
5884,Jain_5884
5885,Hindu_5885
5886,Others_5886
5887,Jain_5887
5888,Hindu_5888
5889,Sikh_5889
5890,Others_5890
5891,Buddhist_5891
5892,Christian_5892
5893,Jain_5893
5894,Christian_5894
5895,Others_5895
5896,Buddhist_5896
5897,Jain_5897
5898,Buddhist_5898
5899,Buddhist_5899
5900,Muslim_5900
5901,Muslim_5901
5902,Jain_5902
5903,Christian_5903
5904,Hindu_5904
5905,Jain_5905
5906,Buddhist_5906
5907,Others_5907
5908,Christian_5908
5909,Sikh_5909
5910,Buddhist_5910
5911,Buddhist_5911
5912,Muslim_5912
5913,Jain_5913
5914,Hindu_5914
5915,Christian_5915
5916,Sikh_5916
5917,Jain_5917
5918,Muslim_5918
5919,Hindu_5919
5920,Jain_5920
5921,Hindu_5921
5922,Hindu_5922
5923,Christian_5923
5924,Jain_5924
5925,Sikh_5925
5926,Christian_5926
5927,Sikh_5927
5928,Buddhist_5928
5929,Christian_5929
5930,Jain_5930
5931,Hindu_5931
5932,Buddhist_5932
5933,Jain_5933
5934,Sikh_5934
5935,Others_5935
5936,Jain_5936
5937,Others_5937
5938,Jain_5938
5939,Jain_5939
5940,Hindu_5940
5941,Buddhist_5941
5942,Others_5942
5943,Buddhist_5943
5944,Jain_5944
5945,Sikh_5945
5946,Hindu_5946
5947,Muslim_5947
5948,Others_5948
5949,Sikh_5949
5950,Others_5950
5951,Others_5951
5952,Christian_5952
5953,Hindu_5953
5954,Sikh_5954
5955,Hindu_5955
5956,Hindu_5956
5957,Muslim_5957
5958,Sikh_5958
5959,Christian_5959
5960,Christian_5960
5961,Hindu_5961
5962,Sikh_5962
5963,Muslim_5963
5964,Jain_5964
5965,Hindu_5965
5966,Jain_5966
5967,Buddhist_5967
5968,Christian_5968
5969,Sikh_5969
5970,Muslim_5970
5971,Jain_5971
5972,Hindu_5972
5973,Christian_5973
5974,Sikh_5974
5975,Hindu_5975
5976,Muslim_5976
5977,Muslim_5977
5978,Muslim_5978
5979,Sikh_5979
5980,Others_5980
5981,Sikh_5981
5982,Hindu_5982
5983,Buddhist_5983
5984,Hindu_5984
5985,Buddhist_5985
5986,Sikh_5986
5987,Christian_5987
5988,Sikh_5988
5989,Hindu_5989
5990,Sikh_5990
5991,Muslim_5991
5992,Muslim_5992
5993,Jain_5993
5994,Hindu_5994
5995,Others_5995
5996,Buddhist_5996
5997,Hindu_5997
5998,Others_5998
5999,Sikh_5999
6000,Sikh_6000
6001,Others_6001
6002,Buddhist_6002
6003,Jain_6003
6004,Buddhist_6004
6005,Muslim_6005
6006,Hindu_6006
6007,Others_6007
6008,Others_6008
6009,Muslim_6009
6010,Jain_6010
6011,Others_6011
6012,Christian_6012
6013,Others_6013
6014,Others_6014
6015,Muslim_6015
6016,Hindu_6016
6017,Sikh_6017
6018,Christian_6018
6019,Sikh_6019
6020,Jain_6020
6021,Jain_6021
6022,Christian_6022
6023,Muslim_6023
6024,Hindu_6024
6025,Christian_6025
6026,Buddhist_6026
6027,Hindu_6027
6028,Buddhist_6028
6029,Muslim_6029
6030,Buddhist_6030
6031,Christian_6031
6032,Muslim_6032
6033,Muslim_6033
6034,Others_6034
6035,Buddhist_6035
6036,Buddhist_6036
6037,Sikh_6037
6038,Christian_6038
6039,Sikh_6039
6040,Hindu_6040
6041,Sikh_6041
6042,Jain_6042
6043,Jain_6043
6044,Others_6044
6045,Buddhist_6045
6046,Buddhist_6046
6047,Jain_6047
6048,Christian_6048
6049,Christian_6049
6050,Others_6050
6051,Muslim_6051
6052,Buddhist_6052
6053,Muslim_6053
6054,Others_6054
6055,Muslim_6055
6056,Others_6056
6057,Muslim_6057
6058,Christian_6058
6059,Sikh_6059
6060,Muslim_6060
6061,Christian_6061
6062,Muslim_6062
6063,Muslim_6063
6064,Christian_6064
6065,Sikh_6065
6066,Buddhist_6066
6067,Jain_6067
6068,Sikh_6068
6069,Muslim_6069
6070,Others_6070
6071,Muslim_6071
6072,Christian_6072
6073,Muslim_6073
6074,Christian_6074
6075,Sikh_6075
6076,Sikh_6076
6077,Buddhist_6077
6078,Muslim_6078
6079,Sikh_6079
6080,Sikh_6080
6081,Buddhist_6081
6082,Hindu_6082
6083,Others_6083
6084,Muslim_6084
6085,Jain_6085
6086,Buddhist_6086
6087,Buddhist_6087
6088,Christian_6088
6089,Muslim_6089
6090,Others_6090
6091,Others_6091
6092,Christian_6092
6093,Christian_6093
6094,Hindu_6094
6095,Christian_6095
6096,Buddhist_6096
6097,Muslim_6097
6098,Buddhist_6098
6099,Christian_6099
6100,Jain_6100
6101,Sikh_6101
6102,Buddhist_6102
6103,Muslim_6103
6104,Hindu_6104
6105,Muslim_6105
6106,Sikh_6106
6107,Jain_6107
6108,Buddhist_6108
6109,Sikh_6109
6110,Sikh_6110
6111,Christian_6111
6112,Christian_6112
6113,Jain_6113
6114,Muslim_6114
6115,Jain_6115
6116,Buddhist_6116
6117,Jain_6117
6118,Others_6118
6119,Buddhist_6119
6120,Buddhist_6120
6121,Sikh_6121
6122,Sikh_6122
6123,Others_6123
6124,Hindu_6124
6125,Others_6125
6126,Buddhist_6126
6127,Jain_6127
6128,Buddhist_6128
6129,Others_6129
6130,Hindu_6130
6131,Christian_6131
6132,Jain_6132
6133,Others_6133
6134,Sikh_6134
6135,Christian_6135
6136,Hindu_6136
6137,Christian_6137
6138,Christian_6138
6139,Christian_6139
6140,Sikh_6140
6141,Jain_6141
6142,Hindu_6142
6143,Christian_6143
6144,Hindu_6144
6145,Jain_6145
6146,Christian_6146
6147,Christian_6147
6148,Sikh_6148
6149,Sikh_6149
6150,Hindu_6150
6151,Buddhist_6151
6152,Hindu_6152
6153,Others_6153
6154,Buddhist_6154
6155,Christian_6155
6156,Hindu_6156
6157,Buddhist_6157
6158,Sikh_6158
6159,Muslim_6159
6160,Buddhist_6160
6161,Hindu_6161
6162,Others_6162
6163,Muslim_6163
6164,Christian_6164
6165,Jain_6165
6166,Muslim_6166
6167,Hindu_6167
6168,Sikh_6168
6169,Sikh_6169
6170,Buddhist_6170
6171,Buddhist_6171
6172,Sikh_6172
6173,Hindu_6173
6174,Sikh_6174
6175,Buddhist_6175
6176,Muslim_6176
6177,Buddhist_6177
6178,Muslim_6178
6179,Buddhist_6179
6180,Christian_6180
6181,Sikh_6181
6182,Sikh_6182
6183,Others_6183
6184,Hindu_6184
6185,Others_6185
6186,Others_6186
6187,Muslim_6187
6188,Jain_6188
6189,Muslim_6189
6190,Sikh_6190
6191,Muslim_6191
6192,Hindu_6192
6193,Muslim_6193
6194,Hindu_6194
6195,Christian_6195
6196,Others_6196
6197,Sikh_6197
6198,Christian_6198
6199,Hindu_6199
6200,Jain_6200
6201,Others_6201
6202,Christian_6202
6203,Muslim_6203
6204,Sikh_6204
6205,Buddhist_6205
