StateID,StateName,NationalityID,Active
16851,Michigan_384,22,True
16852,Delaware_59,5,True
16853,Wisconsin_1130,41,True
16854,Idaho_219,39,True
16855,Vermont_1464,23,True
16856,Arkansas_770,23,True
16857,Nebraska_1906,13,True
16858,Texas_1681,27,True
16859,Louisiana_563,15,True
16860,New York_1595,12,True
16861,Georgia_545,10,True
16862,Vermont_95,49,True
16863,Michigan_988,38,True
16864,North Carolina_1112,28,True
16865,New Mexico_827,43,True
16866,Virginia_1945,35,True
16867,Colorado_230,38,True
16868,Utah_967,20,True
16869,Delaware_274,12,True
16870,Rhode Island_245,3,True
16871,Pennsylvania_110,2,True
16872,Montana_233,28,True
16873,New Mexico_1301,22,True
16874,Wisconsin_1500,35,True
16875,Nebraska_416,45,True
16876,Massachusetts_677,9,True
16877,Alabama_1151,23,True
16878,Minnesota_1260,17,True
16879,Indiana_802,14,True
16880,Louisiana_618,32,True
16881,Alabama_1151,40,True
16882,Vermont_706,36,True
16883,Rhode Island_850,33,True
16884,North Dakota_1417,10,True
16885,Minnesota_474,13,True
16886,Missouri_654,34,True
16887,Kansas_394,5,True
16888,Pennsylvania_110,6,False
16889,Maryland_89,33,True
16890,South Dakota_762,5,True
16891,Idaho_1303,24,True
16892,South Carolina_1356,47,True
16893,Nevada_1247,8,True
16894,Virginia_1124,18,True
16895,Colorado_131,25,True
16896,Florida_1036,18,True
16897,Oregon_456,36,True
16898,Vermont_1464,26,True
16899,Delaware_97,20,True
16900,Utah_1143,20,True
16901,Utah_292,39,True
16902,Alabama_1839,40,True
16903,Colorado_1734,24,True
16904,Tennessee_1024,20,True
16905,Alaska_571,45,True
16906,Nevada_249,4,True
16907,Kansas_651,22,True
16908,Pennsylvania_148,25,True
16909,Utah_1418,21,True
16910,Hawaii_43,18,True
16911,Nebraska_1906,45,True
16912,North Carolina_1721,46,True
16913,Maryland_1643,9,True
16914,Tennessee_1067,44,True
16915,Connecticut_1101,9,True
16916,Massachusetts_1249,33,True
16917,Connecticut_161,41,True
16918,Kansas_1816,7,True
16919,Louisiana_252,33,True
16920,Colorado_131,2,True
16921,South Carolina_1471,8,True
16922,Oklahoma_1907,33,True
16923,New York_1910,35,True
16924,Indiana_473,29,False
16925,Colorado_1679,32,True
16926,New Jersey_1801,1,True
16927,New Hampshire_1132,31,True
16928,New Jersey_705,35,True
16929,South Dakota_1058,40,True
16930,North Dakota_1490,44,True
16931,Missouri_1925,39,True
16932,Delaware_274,20,True
16933,Delaware_186,33,False
16934,Texas_948,23,True
16935,Illinois_242,3,True
16936,New Mexico_263,12,True
16937,Utah_1997,8,True
16938,Kansas_521,41,True
16939,Utah_962,47,False
16940,Wyoming_1701,11,True
16941,New Jersey_1564,26,False
16942,Alabama_782,23,True
16943,Colorado_1110,38,True
16944,Louisiana_534,5,True
16945,Iowa_209,32,True
16946,Indiana_45,5,True
16947,North Dakota_1490,48,True
16948,Mississippi_1563,15,True
16949,Utah_25,43,True
16950,Tennessee_1289,23,True
16951,Minnesota_174,49,True
16952,South Dakota_1539,28,True
16953,New York_1334,19,True
16954,Nevada_321,17,True
16955,New York_1602,15,True
16956,Texas_1158,13,True
16957,Ohio_54,23,True
16958,Vermont_1999,18,True
16959,Georgia_1566,23,True
16960,Delaware_1609,16,True
16961,North Dakota_1554,20,True
16962,Alaska_1179,25,True
16963,Oklahoma_1872,32,True
16964,Kentucky_667,21,True
16965,California_146,1,True
16966,Kansas_1508,28,True
16967,New York_598,27,False
16968,Ohio_19,27,True
16969,New Mexico_1292,45,True
16970,Oklahoma_332,36,True
16971,California_1578,12,False
16972,Georgia_906,15,True
16973,Hawaii_943,20,True
16974,New Hampshire_910,44,False
16975,Colorado_400,19,False
16976,Pennsylvania_949,26,True
16977,South Carolina_1329,47,True
16978,Vermont_27,21,True
16979,Michigan_466,37,True
16980,Maine_1283,43,True
16981,Connecticut_1557,10,True
16982,New Mexico_981,28,True
16983,New York_1910,26,True
16984,Wyoming_100,13,True
16985,New Jersey_550,25,True
16986,Nevada_801,31,False
16987,Utah_352,20,True
16988,North Carolina_1323,15,True
16989,Tennessee_1705,18,True
16990,Maryland_295,40,True
16991,Utah_352,23,True
16992,Oklahoma_907,3,True
16993,Tennessee_1153,11,True
16994,Indiana_1018,27,True
16995,Alaska_1179,37,True
16996,Connecticut_1097,12,True
16997,Delaware_1365,33,True
16998,West Virginia_1488,28,True
16999,Alaska_1113,6,True
17000,New York_1602,6,True
17001,Arkansas_454,44,True
17002,Idaho_1771,21,True
17003,Tennessee_711,25,True
17004,Virginia_979,47,True
17005,Connecticut_1355,36,True
17006,New Hampshire_738,18,True
17007,Alaska_976,44,True
17008,Virginia_1371,39,True
17009,Georgia_232,5,True
17010,New Jersey_1801,23,True
17011,Nebraska_1621,23,True
17012,Maine_1023,23,True
17013,New Mexico_101,35,True
17014,Alabama_952,29,True
17015,Nevada_480,5,True
17016,Pennsylvania_1237,17,True
17017,Arizona_107,38,True
17018,Kansas_1188,2,True
17019,Pennsylvania_972,19,True
17020,Maine_1626,47,True
17021,West Virginia_703,3,True
17022,Wyoming_334,30,True
17023,Vermont_85,33,True
17024,Florida_733,23,True
17025,Michigan_874,26,True
17026,North Dakota_1447,30,True
17027,New York_1636,19,True
17028,Wyoming_1761,39,True
17029,New York_363,26,True
17030,Delaware_59,32,True
17031,Ohio_1505,42,True
17032,North Carolina_1273,28,True
17033,Louisiana_559,9,True
17034,California_116,48,True
17035,Colorado_1762,31,True
17036,New York_873,15,True
17037,Arkansas_914,32,True
17038,Utah_967,13,True
17039,Indiana_998,22,True
17040,Nevada_1568,40,False
17041,Hawaii_43,11,True
17042,Ohio_508,33,True
17043,Kansas_1188,24,True
17044,New Mexico_1391,40,True
17045,Michigan_1880,44,True
17046,Arkansas_1315,6,False
17047,New Mexico_848,16,True
17048,Utah_1879,30,False
17049,Idaho_916,30,True
17050,Kentucky_897,14,True
17051,New York_798,7,True
17052,New Jersey_875,3,True
17053,Kentucky_1760,31,True
17054,California_285,10,True
17055,Pennsylvania_1227,33,True
17056,Colorado_683,38,False
17057,Texas_1547,37,True
17058,New Hampshire_818,15,True
17059,Wisconsin_120,4,True
17060,West Virginia_944,37,True
17061,Georgia_1779,42,True
17062,Michigan_1687,4,True
17063,Michigan_1687,10,True
17064,Alaska_1017,22,True
17065,Pennsylvania_1211,31,True
17066,Georgia_906,36,True
17067,South Dakota_12,12,True
17068,Delaware_602,9,True
17069,New York_199,28,True
17070,Florida_585,34,True
17071,Kansas_1791,5,True
17072,Illinois_1479,30,True
17073,New York_447,16,False
17074,Louisiana_1811,19,True
17075,Oregon_1863,14,True
17076,Kentucky_840,47,True
17077,California_1094,24,True
17078,West Virginia_589,11,False
17079,Tennessee_1819,13,True
17080,Tennessee_1153,10,True
17081,New York_888,29,True
17082,Michigan_42,39,True
17083,New Jersey_519,27,True
17084,Florida_1036,1,True
17085,Colorado_724,32,True
17086,Pennsylvania_622,18,True
17087,Alabama_987,4,True
17088,Indiana_802,16,True
17089,Louisiana_534,18,True
17090,Texas_301,21,True
17091,Rhode Island_1789,47,True
17092,Maryland_526,25,True
17093,Rhode Island_1665,10,True
17094,Washington_1596,7,False
17095,Idaho_1138,1,True
17096,South Carolina_459,33,True
17097,Montana_831,33,True
17098,West Virginia_504,19,True
17099,Delaware_1331,7,True
17100,New York_931,47,True
17101,Florida_1986,45,True
17102,New Hampshire_324,41,True
17103,Nebraska_578,14,True
17104,Tennessee_760,38,True
17105,New Mexico_1198,7,True
17106,Rhode Island_850,46,True
17107,Oregon_1537,43,True
17108,Wyoming_1195,3,True
17109,Kansas_959,11,True
17110,New York_501,8,True
17111,Texas_333,26,True
17112,West Virginia_283,38,True
17113,Minnesota_474,3,True
17114,Maine_1077,29,True
17115,Colorado_1481,12,True
17116,New York_1602,18,False
17117,Arkansas_1443,43,True
17118,Alaska_1637,7,True
17119,Nevada_631,30,True
17120,Oklahoma_702,42,True
17121,Ohio_408,48,True
17122,New Mexico_981,16,True
17123,Nevada_1327,47,True
17124,Louisiana_1958,45,True
17125,Hawaii_558,25,True
17126,Utah_221,4,True
17127,Kansas_1556,4,True
17128,Wisconsin_157,38,True
17129,Oregon_347,1,True
17130,Alaska_1182,42,True
17131,New York_888,3,True
17132,Oklahoma_1907,28,True
17133,Virginia_921,46,True
17134,South Carolina_1258,11,True
17135,Ohio_661,37,True
17136,Delaware_404,2,False
17137,Texas_1280,9,True
17138,South Dakota_676,17,True
17139,Oregon_588,32,True
17140,Rhode Island_1620,31,True
17141,Illinois_557,21,True
17142,New York_904,17,True
17143,Illinois_1936,42,True
17144,Georgia_1070,17,True
17145,North Carolina_1236,43,True
17146,North Carolina_478,27,True
17147,Montana_486,28,True
17148,Vermont_1594,39,True
17149,Oklahoma_565,1,True
17150,Delaware_1365,16,True
17151,West Virginia_523,3,True
17152,West Virginia_703,15,True
17153,Delaware_1526,4,True
17154,Maryland_1029,36,True
17155,Mississippi_820,30,True
17156,Vermont_1167,29,True
17157,Kentucky_857,23,True
17158,Washington_1284,5,True
17159,Washington_584,47,True
17160,New York_685,11,True
17161,Delaware_231,19,True
17162,Louisiana_269,8,True
17163,Colorado_939,43,True
17164,South Carolina_1470,11,True
17165,New York_873,9,True
17166,North Dakota_1245,46,True
17167,South Carolina_51,25,True
17168,Arizona_115,25,True
17169,Hawaii_537,14,True
17170,Kentucky_1588,31,True
17171,Rhode Island_1900,13,True
17172,Rhode Island_540,1,True
17173,Illinois_1042,30,True
17174,Maine_814,9,True
17175,Nebraska_1415,40,True
17176,Delaware_790,29,True
17177,Minnesota_1652,31,True
17178,Indiana_617,18,False
17179,Alaska_418,3,True
17180,Maine_308,35,True
17181,Colorado_1762,2,True
17182,Texas_863,4,True
17183,New Jersey_185,41,True
17184,Tennessee_260,15,True
17185,Florida_1551,17,True
17186,Maine_1296,26,False
17187,Alabama_159,31,False
17188,Idaho_869,30,True
17189,South Carolina_761,23,True
17190,Utah_223,30,True
17191,Virginia_1279,11,True
17192,Iowa_179,33,True
17193,Ohio_19,38,True
17194,West Virginia_1647,46,True
17195,Nevada_631,5,False
17196,Indiana_1729,35,True
17197,Ohio_1491,1,True
17198,Idaho_1646,4,True
17199,New York_1233,48,True
17200,Pennsylvania_1536,38,True
17201,Vermont_57,37,True
17202,Texas_1116,7,True
17203,Arkansas_1244,10,True
17204,Massachusetts_722,33,True
17205,Indiana_1963,14,True
17206,New Mexico_1255,36,True
17207,Delaware_1797,47,False
17208,Wyoming_1387,38,True
17209,Georgia_614,30,True
17210,Alaska_561,26,True
17211,Alaska_373,31,True
17212,Kentucky_621,42,True
17213,Illinois_1479,47,True
17214,Vermont_87,19,True
17215,New York_1043,40,True
17216,Kansas_1013,13,True
17217,Idaho_13,23,True
17218,Georgia_132,19,True
17219,Virginia_1960,16,True
17220,Ohio_1831,25,True
17221,Nevada_1057,26,True
17222,Mississippi_891,21,True
17223,Maine_1231,18,True
17224,Oklahoma_1836,9,True
17225,Virginia_1222,24,True
17226,Delaware_591,47,True
17227,Colorado_582,40,True
17228,Delaware_1178,17,True
17229,New Mexico_1613,30,True
17230,Connecticut_1101,4,True
17231,Wyoming_1195,28,True
17232,Alaska_288,41,True
17233,Nevada_1568,40,True
17234,Nevada_1835,9,True
17235,Louisiana_1811,36,True
17236,Idaho_1012,8,True
17237,Massachusetts_878,22,True
17238,Arkansas_1443,25,True
17239,North Dakota_6,49,False
17240,Indiana_1183,6,True
17241,Hawaii_239,26,True
17242,Florida_1986,42,True
17243,Texas_1446,2,True
17244,Maine_535,31,True
17245,Massachusetts_1749,12,True
17246,Vermont_69,19,True
17247,Alabama_1903,37,True
17248,California_215,48,True
17249,Pennsylvania_1127,37,True
17250,Missouri_1750,1,True
17251,Maine_1077,10,True
17252,Maine_805,34,True
17253,Arizona_329,16,True
17254,Kansas_847,41,False
17255,West Virginia_1226,7,True
17256,Maryland_1311,13,True
17257,Connecticut_44,4,False
17258,Florida_828,39,True
17259,Colorado_197,31,True
17260,South Carolina_1239,10,True
17261,Alaska_1504,12,True
17262,Oklahoma_1332,34,True
17263,South Carolina_895,28,True
17264,Minnesota_1458,5,True
17265,Idaho_331,28,True
17266,Kentucky_695,47,True
17267,Vermont_26,11,True
17268,Nevada_1189,34,True
17269,Ohio_317,15,False
17270,Vermont_1297,5,True
17271,Georgia_1406,48,True
17272,Pennsylvania_364,21,True
17273,Massachusetts_1126,31,True
17274,Kansas_959,40,True
17275,Delaware_1526,7,True
17276,Vermont_1868,35,True
17277,Arkansas_372,21,False
17278,Georgia_1639,40,True
17279,South Carolina_1949,5,True
17280,Illinois_244,14,True
17281,New Jersey_1840,34,True
17282,Illinois_1192,10,True
17283,Oklahoma_1651,18,True
17284,Georgia_1676,17,True
17285,Georgia_1441,38,True
17286,Tennessee_1379,49,True
17287,Maryland_477,32,True
17288,Indiana_124,17,True
17289,Tennessee_536,22,True
17290,New Jersey_705,25,True
17291,Alaska_1919,16,True
17292,Maine_1635,30,False
17293,Virginia_1425,34,True
17294,Texas_1540,5,True
17295,California_530,44,True
17296,Tennessee_1705,33,True
17297,Nevada_785,5,True
17298,Wisconsin_253,40,True
17299,Wisconsin_120,42,False
17300,South Carolina_1055,3,True
17301,Delaware_660,38,True
17302,New Jersey_1801,13,True
17303,Colorado_1060,8,True
17304,Ohio_1712,30,False
17305,Delaware_1365,5,True
17306,Florida_1036,38,True
17307,New Hampshire_1206,31,True
17308,South Carolina_1680,2,True
17309,Utah_1288,7,True
17310,Vermont_87,16,True
17311,Indiana_1963,10,True
17312,Missouri_1485,29,True
17313,Indiana_45,30,True
17314,Nebraska_1415,20,True
17315,Kentucky_1142,42,True
17316,New Jersey_932,34,True
17317,North Dakota_1554,8,True
17318,South Carolina_1470,34,True
17319,Ohio_1755,34,True
17320,Illinois_1965,45,True
17321,Utah_744,36,True
17322,Georgia_1629,7,True
17323,Maine_966,14,True
17324,South Dakota_762,20,True
17325,South Carolina_761,37,True
17326,Indiana_793,33,True
17327,Idaho_743,31,True
17328,Virginia_1069,33,True
17329,Virginia_1909,26,True
17330,Alabama_1531,26,True
17331,Illinois_557,38,True
17332,Washington_1994,16,True
17333,Wisconsin_525,12,True
17334,North Dakota_596,1,True
17335,South Dakota_1854,44,True
17336,Rhode Island_839,20,True
17337,Minnesota_2,2,True
17338,Colorado_1051,31,True
17339,Texas_1404,18,True
17340,Hawaii_156,42,True
17341,West Virginia_854,10,True
17342,New Hampshire_1937,6,True
17343,Iowa_1954,2,True
17344,Wyoming_510,16,True
17345,South Carolina_1356,5,True
17346,Montana_1867,38,True
17347,New Mexico_686,22,False
17348,Indiana_1137,22,True
17349,Florida_1412,22,True
17350,Maryland_1510,1,True
17351,Colorado_1866,36,True
17352,North Carolina_1273,49,True
17353,New York_570,13,True
17354,New Hampshire_714,12,True
17355,Wyoming_1338,13,True
17356,West Virginia_238,48,True
17357,New York_1257,11,True
17358,Wisconsin_302,18,True
17359,Pennsylvania_606,22,True
17360,Tennessee_990,1,True
17361,Georgia_1676,4,True
17362,Texas_333,9,True
17363,New Mexico_112,3,True
17364,Maine_1644,8,True
17365,Montana_361,9,True
17366,Michigan_1880,18,True
17367,Florida_800,5,True
17368,Wisconsin_96,22,True
17369,Rhode Island_1981,37,True
17370,Florida_1870,5,True
17371,Connecticut_15,23,True
17372,Tennessee_555,16,True
17373,West Virginia_1977,5,False
17374,Arizona_375,37,True
17375,Florida_741,44,True
17376,Minnesota_389,39,True
17377,New Hampshire_619,3,True
17378,Utah_1240,26,True
17379,Georgia_1422,8,True
17380,Maine_1283,21,True
17381,Tennessee_823,18,True
17382,Wisconsin_319,5,True
17383,Washington_195,6,True
17384,South Dakota_1501,27,True
17385,Louisiana_417,22,True
17386,North Dakota_1498,22,True
17387,Pennsylvania_606,38,False
17388,Tennessee_567,38,False
17389,Kansas_543,43,True
17390,Colorado_230,27,True
17391,Kentucky_883,45,True
17392,Georgia_520,46,True
17393,Oklahoma_702,49,True
17394,Vermont_1896,33,False
17395,Nevada_1223,42,True
17396,Arkansas_845,31,True
17397,Maryland_672,28,True
17398,Delaware_1622,30,True
17399,Massachusetts_20,34,True
17400,New York_1334,45,True
17401,Delaware_587,17,True
17402,Texas_1976,35,True
17403,Kentucky_897,36,True
17404,Georgia_1676,6,True
17405,Michigan_1661,45,True
17406,Illinois_1786,29,True
17407,Delaware_1923,23,True
17408,Delaware_1619,14,True
17409,Massachusetts_1457,9,True
17410,Maine_370,15,True
17411,Pennsylvania_1583,38,True
17412,Colorado_1914,25,False
17413,Idaho_77,20,True
17414,Connecticut_1565,43,False
17415,Connecticut_1308,22,True
17416,Texas_647,7,True
17417,North Carolina_139,18,True
17418,Oklahoma_552,17,True
17419,Florida_997,14,True
17420,Alaska_281,26,True
17421,North Dakota_1585,40,True
17422,New Jersey_1281,32,True
17423,Arkansas_1846,29,True
17424,Delaware_1383,40,True
17425,Texas_439,7,True
17426,Louisiana_269,9,True
17427,Montana_1157,12,True
17428,Pennsylvania_745,3,True
17429,New Mexico_1663,32,True
17430,Nevada_103,33,True
17431,New Jersey_765,15,True
17432,Nevada_94,9,True
17433,Oklahoma_1872,49,True
17434,North Dakota_728,44,True
17435,Washington_1596,17,True
17436,Maryland_479,28,True
17437,Hawaii_779,45,True
17438,Alaska_1264,13,True
17439,South Dakota_12,47,True
17440,Utah_1170,21,True
17441,Indiana_1963,47,True
17442,Maryland_1775,5,True
17443,Kansas_600,7,True
17444,Nevada_94,38,True
17445,Kentucky_1850,37,True
17446,Utah_292,19,True
17447,Louisiana_24,41,True
17448,Indiana_1295,32,True
17449,Maryland_1528,43,True
17450,Nevada_1189,3,True
17451,Minnesota_938,39,True
17452,South Carolina_761,35,True
17453,Colorado_1110,27,True
17454,Oklahoma_653,38,True
17455,North Carolina_1669,48,True
17456,Louisiana_984,8,True
17457,Utah_1814,19,True
17458,Mississippi_637,30,True
17459,Utah_1851,48,True
17460,New Jersey_490,40,True
17461,Vermont_1931,10,True
17462,South Carolina_1164,30,True
17463,Indiana_1891,9,True
17464,Massachusetts_1126,48,True
17465,Massachusetts_1249,22,True
17466,Missouri_1925,31,True
17467,Massachusetts_574,46,True
17468,Massachusetts_293,10,True
17469,South Carolina_895,36,True
17470,South Carolina_1329,10,True
17471,Michigan_1277,27,True
17472,Georgia_1203,15,True
17473,Wyoming_39,19,True
17474,Kentucky_775,11,True
17475,Texas_1724,32,True
17476,New Jersey_519,20,True
17477,Georgia_1639,46,True
17478,Kentucky_1760,15,True
17479,Georgia_545,4,True
17480,Vermont_235,17,True
17481,Virginia_462,1,True
17482,California_1251,19,True
17483,Delaware_1723,5,True
17484,Louisiana_1848,18,True
17485,Ohio_482,17,True
17486,Connecticut_429,42,True
17487,Missouri_1045,41,True
17488,Virginia_342,4,True
17489,Michigan_1063,19,True
17490,New Jersey_1196,31,True
17491,South Carolina_1462,3,True
17492,Hawaii_1202,3,True
17493,Nebraska_1621,29,True
17494,Georgia_132,8,True
17495,Texas_350,5,True
17496,Virginia_1548,31,True
17497,Mississippi_1563,27,True
17498,New Jersey_505,33,True
17499,Iowa_83,18,True
17500,New Hampshire_992,24,True
17501,Washington_1487,26,True
17502,Massachusetts_829,31,True
17503,Missouri_860,14,True
17504,Virginia_342,25,True
17505,Idaho_1303,32,True
17506,Florida_865,39,True
17507,Missouri_1286,41,True
17508,Nevada_1189,14,True
17509,Utah_292,48,True
17510,New Jersey_1532,48,True
17511,Virginia_1603,27,True
17512,Massachusetts_1249,22,True
17513,Colorado_1193,38,True
17514,Kentucky_597,7,True
17515,Rhode Island_644,33,True
17516,New York_447,43,True
17517,Michigan_689,41,False
17518,Maine_1001,33,True
17519,West Virginia_854,24,True
17520,New York_501,26,True
17521,Iowa_763,42,True
17522,Utah_1550,31,False
17523,Rhode Island_734,27,True
17524,Mississippi_1402,13,True
17525,Nebraska_1224,31,True
17526,Arkansas_1642,32,False
17527,Nevada_249,23,False
17528,New York_1972,37,False
17529,Wyoming_1432,40,True
17530,Kansas_600,45,True
17531,Indiana_124,16,True
17532,New Mexico_112,39,False
17533,Texas_980,8,True
17534,Rhode Island_1160,18,True
17535,Kentucky_1782,27,True
17536,South Dakota_1519,9,True
17537,Wyoming_1701,28,True
17538,Wisconsin_149,22,True
17539,Michigan_874,11,True
17540,Virginia_342,22,True
17541,Delaware_1968,49,True
17542,Mississippi_579,14,True
17543,Hawaii_1756,23,True
17544,Alabama_782,2,True
17545,Arizona_320,15,True
17546,Pennsylvania_821,5,True
17547,South Carolina_1949,29,True
17548,Virginia_1884,33,True
17549,South Dakota_531,48,True
17550,Kansas_1312,44,True
17551,Nevada_1512,30,True
17552,Texas_491,46,False
17553,Kansas_611,17,True
17554,New York_251,1,True
17555,Nebraska_1100,14,True
17556,South Dakota_1670,47,True
17557,Nebraska_1415,44,True
17558,Arkansas_1435,17,True
17559,Connecticut_172,9,True
17560,Michigan_874,35,False
17561,Delaware_200,31,True
17562,New Mexico_216,12,True
17563,Arizona_375,45,True
17564,Michigan_1743,2,True
17565,Delaware_1609,15,True
17566,Illinois_10,34,True
17567,Oregon_1822,37,True
17568,Kansas_1791,41,True
17569,Rhode Island_1035,30,True
17570,Mississippi_891,14,True
17571,New Mexico_1613,45,True
17572,Indiana_434,4,True
17573,Tennessee_1707,8,True
17574,Mississippi_1631,23,True
17575,South Carolina_817,7,True
17576,Colorado_1396,17,True
17577,Maine_1296,22,True
17578,Oklahoma_930,38,True
17579,Texas_1920,26,True
17580,Colorado_1948,8,True
17581,Virginia_690,22,True
17582,Georgia_1599,40,True
17583,New Jersey_1532,45,True
17584,New Jersey_1155,22,True
17585,West Virginia_854,40,True
17586,Illinois_1947,5,True
17587,Virginia_783,9,True
17588,Alaska_318,20,True
17589,Oklahoma_843,22,True
17590,New York_1972,34,True
17591,South Carolina_1876,35,True
17592,Nebraska_620,36,True
17593,North Dakota_784,19,True
17594,Ohio_1191,28,True
17595,Kansas_396,7,True
17596,Georgia_1203,41,True
17597,New Mexico_1081,38,True
17598,Alaska_1503,3,True
17599,Mississippi_1956,32,True
17600,Arizona_1614,46,True
17601,South Carolina_459,45,True
17602,Nebraska_60,31,True
17603,Minnesota_368,45,True
17604,Connecticut_1144,25,True
17605,Montana_718,33,True
17606,Georgia_545,47,True
17607,Florida_1605,5,True
17608,Mississippi_1040,29,True
17609,Alaska_495,31,True
17610,South Dakota_496,26,True
17611,West Virginia_504,21,True
17612,West Virginia_1555,34,True
17613,Utah_968,37,True
17614,Wyoming_1338,49,True
17615,Arkansas_1092,1,True
17616,Missouri_1750,4,True
17617,Washington_160,47,True
17618,Alaska_1637,47,True
17619,Wisconsin_1911,22,True
17620,Alabama_717,16,True
17621,Utah_1168,45,True
17622,Nevada_1592,46,True
17623,Mississippi_1618,32,True
17624,New Hampshire_992,34,True
17625,Wisconsin_1408,21,True
17626,North Carolina_268,27,True
17627,Minnesota_1946,42,True
17628,Montana_1477,37,True
17629,Minnesota_698,3,True
17630,Ohio_1541,43,True
17631,Mississippi_864,45,True
17632,New York_349,34,True
17633,North Carolina_109,7,True
17634,Pennsylvania_1506,29,True
17635,Hawaii_406,3,True
17636,Vermont_649,45,True
17637,Oklahoma_50,38,True
17638,North Dakota_1426,41,True
17639,Wyoming_1586,2,True
17640,Michigan_1499,12,False
17641,Colorado_1110,15,True
17642,Oregon_1091,16,True
17643,Wyoming_595,3,True
17644,New Jersey_978,27,True
17645,Utah_1065,46,True
17646,Wyoming_730,23,True
17647,Oklahoma_56,33,True
17648,Massachusetts_737,48,True
17649,Washington_195,27,True
17650,Missouri_1783,24,True
17651,Wyoming_1701,38,True
17652,Utah_1085,27,True
17653,Missouri_1286,47,True
17654,Arkansas_111,31,True
17655,Colorado_764,15,True
17656,Tennessee_710,35,True
17657,Delaware_1201,36,True
17658,Oregon_947,24,True
17659,Utah_25,17,True
17660,Massachusetts_409,45,True
17661,Alaska_757,34,True
17662,California_530,1,True
17663,Massachusetts_1800,20,True
17664,Wyoming_1340,6,True
17665,West Virginia_1555,5,True
17666,New Jersey_1129,29,False
17667,Illinois_748,6,True
17668,South Carolina_1841,33,True
17669,Washington_1487,45,True
17670,Rhode Island_245,38,True
17671,Washington_1104,29,True
17672,Ohio_661,44,True
17673,Texas_908,10,True
17674,Kansas_395,32,True
17675,Kansas_521,25,True
17676,Pennsylvania_1856,28,True
17677,Idaho_1759,29,True
17678,New York_925,35,True
17679,New Mexico_263,47,True
17680,Missouri_1684,32,False
17681,New York_789,46,True
17682,Vermont_1297,36,True
17683,Indiana_1729,7,True
17684,Montana_1967,10,True
17685,Utah_171,46,True
17686,Texas_264,34,True
17687,Florida_1986,33,True
17688,Alabama_1845,26,True
17689,Rhode Island_1049,48,True
17690,Maine_1492,48,True
17691,New Hampshire_1885,13,True
17692,California_475,30,True
17693,New Mexico_355,32,True
17694,Rhode Island_1049,33,True
17695,Georgia_33,6,True
17696,New Mexico_263,36,True
17697,Washington_1161,2,True
17698,Kentucky_815,7,False
17699,Illinois_1718,30,True
17700,Michigan_874,46,True
17701,Montana_753,26,True
17702,Oklahoma_565,25,True
17703,Colorado_461,33,True
17704,Ohio_1191,42,True
17705,Arizona_1654,6,True
17706,Missouri_654,8,False
17707,Alaska_80,9,True
17708,Iowa_756,11,True
17709,New Hampshire_1937,24,True
17710,Kansas_1887,6,True
17711,Idaho_869,40,True
17712,Massachusetts_1430,16,True
17713,Nebraska_1597,17,True
17714,Virginia_1069,24,True
17715,New York_598,7,True
17716,Maryland_1634,40,True
17717,Washington_806,40,True
17718,New Jersey_1934,27,True
17719,Colorado_1076,10,True
17720,South Dakota_983,9,True
17721,West Virginia_703,10,True
17722,Oregon_1982,49,True
17723,California_475,30,True
17724,Delaware_591,9,True
17725,Connecticut_15,46,True
17726,Delaware_1383,26,True
17727,Montana_486,34,True
17728,West Virginia_1861,35,True
17729,New Jersey_705,27,True
17730,Tennessee_1525,20,True
17731,South Carolina_1164,24,True
17732,New Hampshire_619,27,True
17733,Arizona_1838,41,True
17734,Indiana_1018,19,True
17735,Georgia_776,18,True
17736,Illinois_446,43,True
17737,Idaho_289,41,True
17738,New Hampshire_208,12,True
17739,North Dakota_1498,40,True
17740,Texas_412,18,False
17741,South Dakota_676,8,True
17742,Montana_1450,36,True
17743,North Carolina_1877,38,True
17744,North Carolina_1394,16,True
17745,Indiana_1855,13,True
17746,New Hampshire_663,26,True
17747,Kentucky_1990,48,True
17748,Idaho_289,26,True
17749,Washington_1455,21,True
17750,Mississippi_1291,21,True
17751,Alabama_150,8,True
17752,Alaska_1742,33,True
17753,Rhode Island_1278,6,True
17754,Washington_1376,2,True
17755,Wisconsin_1400,8,True
17756,Georgia_1676,6,True
17757,West Virginia_854,6,True
17758,Michigan_1381,22,True
17759,West Virginia_607,25,True
17760,Alabama_1964,46,True
17761,Wyoming_369,31,True
17762,Oklahoma_1250,35,True
17763,Massachusetts_704,5,True
17764,Michigan_1326,22,True
17765,Colorado_825,48,True
17766,West Virginia_1004,25,True
17767,Florida_1412,18,True
17768,Florida_376,9,True
17769,Pennsylvania_972,25,True
17770,Maryland_117,29,True
17771,Delaware_1028,33,True
17772,Maryland_443,43,True
17773,New York_1375,8,True
17774,Missouri_754,40,True
17775,Kansas_1556,13,True
17776,Michigan_1687,8,True
17777,Virginia_639,48,True
17778,Rhode Island_123,41,True
17779,Vermont_657,44,True
17780,Texas_1300,27,True
17781,Pennsylvania_821,3,True
17782,North Dakota_1417,33,True
17783,New Hampshire_663,31,True
17784,North Carolina_359,28,True
17785,Pennsylvania_622,21,True
17786,Maine_1492,29,True
17787,Oklahoma_1651,29,True
17788,Delaware_1723,9,True
17789,Colorado_1080,22,True
17790,Iowa_1274,8,True
17791,Alaska_1919,45,True
17792,New Mexico_918,17,True
