DistrictID,DistrictName,StateID,Active
22812,Port Lynn_2729,62974,True
22813,Rachelside_1794,88964,True
22814,North Richardborough_2413,11021,True
22815,South Daniel_2431,16171,True
22816,Rodgersmouth_1758,18823,False
22817,Waltersstad_679,69553,True
22818,Lake Charlotte_384,8962,True
22819,Johnside_2376,61709,True
22820,West Mary_1812,86644,True
22821,South Heather_317,52531,True
22822,Lauramouth_2830,17942,True
22823,Stephanieside_2799,11119,True
22824,Johnsonside_850,22216,True
22825,North Kelly_252,56435,True
22826,West Tammyshire_2994,25261,True
22827,New Andrea_1818,71104,True
22828,West Margaret_830,62935,True
22829,North Jennifer_1859,84224,True
22830,Hendersonchester_210,47434,True
22831,Perezmouth_2075,23333,True
22832,South Johntown_1924,88055,True
22833,Brookeberg_1385,32796,False
22834,Timothymouth_2861,48029,True
22835,South Brandon_2917,79361,True
22836,Brianland_1768,5811,True
22837,New Richard_2987,78656,True
22838,East Jackborough_1764,28829,True
22839,Lake Devinberg_546,48909,True
22840,Danielton_556,91802,True
22841,Jenniferhaven_809,68053,True
22842,East Damonside_116,23681,True
22843,South Christopherhaven_2975,78157,True
22844,Lake Frank_2349,66762,True
22845,South Sonyaport_1518,37317,True
22846,North Sherryton_2614,58406,True
22847,West Kylemouth_2060,14412,True
22848,Heatherborough_313,61611,True
22849,Saramouth_2122,77177,True
22850,Matthewville_451,18971,True
22851,Rodriguezhaven_810,62319,True
22852,Christopherside_1021,21925,True
22853,Thompsonfurt_1400,98910,True
22854,Toddbury_1100,73236,True
22855,Lake Brandonborough_1107,55858,True
22856,Lake Josephshire_2746,96225,True
22857,Atkinsland_1369,1072,True
22858,Andrefort_2689,86081,True
22859,Craigshire_2285,1829,True
22860,South David_413,75672,True
22861,Davidmouth_893,7029,True
22862,Douglasborough_2242,79315,True
22863,New Deborah_2549,38305,True
22864,New Patriciachester_727,61111,True
22865,Steelechester_535,17532,True
22866,Royside_2629,65698,True
22867,Lake Jenniferfurt_234,77648,True
22868,North Barry_1112,9347,False
22869,North Randyborough_1340,94092,True
22870,North Ryantown_280,10537,True
22871,West Crystalview_2120,87722,True
22872,East Nicoleburgh_1272,61352,True
22873,Jacksonville_518,45254,True
22874,Tonyaborough_1208,97845,True
22875,Gileschester_1800,4528,True
22876,Brandiview_2806,71220,True
22877,Tracymouth_2033,71453,True
22878,East Curtis_1949,96810,True
22879,Jessicachester_2829,59251,True
22880,Frederickburgh_224,26660,True
22881,Lake Lauren_2497,9586,True
22882,Amyberg_2663,81209,True
22883,Kathleenbury_898,20541,True
22884,Jaredton_146,98231,True
22885,Port Masonborough_306,36267,True
22886,West Williamberg_2026,63691,True
22887,Christinahaven_2289,31015,True
22888,North Samuelshire_676,76975,True
22889,Karenbury_194,58385,True
22890,Saramouth_2122,18428,True
22891,North Barbara_2006,51044,True
22892,West Melissafurt_964,70459,True
22893,Vasquezland_412,49066,True
22894,Lake Cassandra_93,55922,True
22895,Brandonshire_467,77797,True
22896,North Kimberlyshire_2909,63014,True
22897,Jonesport_312,44991,True
22898,Port Dianashire_2087,85641,True
22899,Donaldmouth_1997,20628,False
22900,Diazchester_1892,45184,True
22901,Chenborough_1029,9237,True
22902,Matthewstad_1908,60824,True
22903,Simonfort_1248,26561,True
22904,Robertchester_2348,56581,True
22905,West Steven_1146,18848,True
22906,Yushire_2173,17280,True
22907,Rogershaven_1844,19119,True
22908,Port Howard_1682,39969,True
22909,New Pamela_1981,44113,True
22910,West Donberg_105,49816,True
22911,Kennethton_1301,32123,True
22912,Deborahmouth_1622,76852,True
22913,Lake Shannonberg_2483,64093,True
22914,South Jamesland_7,88373,True
22915,Allenstad_269,19141,True
22916,West Amber_1661,14586,True
22917,Burtonfurt_1658,92894,True
22918,Landryview_820,67000,True
22919,Ryanville_1014,5113,True
22920,Ballport_2847,84854,True
22921,Julietown_2445,50595,False
22922,Kariburgh_1641,25636,True
22923,Port Robert_2812,76959,True
22924,Jamesmouth_1294,21758,True
22925,North Deborahstad_483,93811,True
22926,Flemingtown_934,29066,True
22927,North Michaelchester_954,97778,True
22928,South Perryborough_1922,20306,True
22929,Walshfort_2593,4188,True
22930,Mooreside_1897,96916,True
22931,Smithborough_2137,52541,True
22932,South Carlosside_1081,61165,True
22933,Fordton_134,25072,True
22934,New Philipchester_310,54515,True
22935,Lake Ashley_694,19030,False
22936,Joshuastad_739,67300,True
22937,Kellerview_2424,38347,True
22938,North Theresastad_695,80224,True
22939,Hardingberg_636,44641,True
22940,Murrayland_152,64501,True
22941,North Thomaston_2281,81452,True
22942,Brianfurt_854,62083,True
22943,Jessicaville_1068,61642,True
22944,Valerieview_597,6477,True
22945,South Mauriceborough_38,72909,True
22946,Hayesberg_1488,6183,True
22947,Nelsonhaven_2259,13111,True
22948,Brianville_548,87305,True
22949,Robertmouth_1300,84606,True
22950,Taylorshire_1240,68403,True
22951,Martinezside_2305,94228,True
22952,East Matthewview_1761,80485,True
22953,East Amanda_2195,53600,True
22954,Coreyfurt_780,75057,True
22955,South Mariachester_2329,78717,True
22956,Herrerastad_1780,39121,True
22957,Port Jose_2103,78852,True
22958,Teresamouth_1951,881,True
22959,South Matthew_2118,55420,True
22960,Millerchester_2029,20223,True
22961,Brownhaven_121,32152,True
22962,Kingtown_1743,65384,True
22963,South Christopherhaven_2975,90081,True
22964,Lambchester_1098,89954,True
22965,Pattersonville_1375,32495,True
22966,Ralphtown_2334,92702,True
22967,East Kent_693,30181,True
22968,Moorebury_493,30157,True
22969,West Joshuastad_1218,79042,True
22970,North Christopher_2679,80961,True
22971,West Jacquelineborough_1163,82394,True
22972,Jaredton_146,66244,True
22973,Watersborough_1423,1378,True
22974,Hillville_335,73379,True
22975,South Monicafurt_264,85888,True
22976,Port Jason_482,66964,True
22977,Lindaberg_841,57813,True
22978,West Jennifer_54,99648,True
22979,Baldwinfort_75,8288,True
22980,Michaelfort_1925,56280,True
22981,Briantown_2521,4569,True
22982,Lake Lee_1724,40979,True
22983,East Kayla_505,90794,True
22984,Susanshire_2419,98906,True
22985,Derekshire_2409,29307,True
22986,Marshallchester_1540,6164,True
22987,Samuelview_2428,4636,True
22988,Greerville_1569,38532,True
22989,New Morganmouth_1482,60481,True
22990,Stewarthaven_1807,1252,True
22991,South Dustin_615,17926,True
22992,Blankenshipland_2178,7071,True
22993,Lucasburgh_2108,5679,True
22994,North Kevinmouth_805,67545,True
22995,Lake Cynthia_1580,35481,True
22996,Williamsberg_1736,16436,True
22997,Jonesside_1747,11962,True
22998,West Mary_1085,3723,True
22999,Kellytown_36,19982,True
23000,South David_413,39716,False
23001,West Amber_1661,88326,True
23002,North Ebonybury_2530,37311,True
23003,Douglasborough_2242,41936,True
23004,Stephanieside_2799,40387,True
23005,Port Keithshire_2635,89481,True
23006,Richardberg_600,71020,False
23007,Michaelfurt_1169,52288,True
23008,East Paulashire_1043,68141,True
23009,Scottfort_2412,36723,True
23010,Port Dwayne_804,84037,True
23011,East Allenmouth_774,49487,True
23012,West Judy_957,29081,True
23013,Amyfurt_2034,67773,True
23014,Lisaton_1373,57814,True
23015,West Wendyshire_303,73831,True
23016,Latoyamouth_102,76517,True
23017,Ericaberg_361,7065,True
23018,Lake Traviston_2050,42160,True
23019,Higginsland_2952,33435,True
23020,Davidmouth_893,46110,True
23021,New Karen_2733,72294,True
23022,New Elijah_432,42375,True
23023,Lake Lauren_2497,89683,True
23024,Robinsonport_406,18950,True
23025,Port Michaelmouth_2817,40597,True
23026,Port Shawn_1064,63482,True
23027,Brownland_1948,57519,True
23028,Deborahville_1244,92105,True
23029,Port Carol_343,58630,True
23030,North Christinaborough_2286,26208,True
23031,New Amandaborough_1060,37155,False
23032,Marissaborough_1979,92356,True
23033,Walshville_756,19717,True
23034,Willischester_238,18616,True
23035,North Zacharyburgh_1239,19706,True
23036,Port Allison_2408,25171,True
23037,Port William_2708,62984,True
23038,Veronicaborough_2248,16489,True
23039,South Katelyn_2638,64131,True
23040,Bishopton_2570,38068,True
23041,Katherineton_2560,32845,True
23042,Herringberg_1890,86278,True
23043,Melissaview_1750,2633,True
23044,East Andrew_2152,46615,True
23045,South Adam_1431,80112,True
23046,Petersonside_2661,68815,True
23047,East Jamesville_1150,77157,True
23048,Lake Richard_2692,23823,False
23049,Nathanchester_1526,73786,True
23050,West Charlesville_144,38925,True
23051,Lisaland_527,94802,True
23052,Ronaldview_1493,92233,True
23053,Farmertown_1449,67222,False
23054,Lake Samuel_628,34801,True
23055,East Jeffrey_1546,2867,True
23056,East Edward_2894,91895,True
23057,Lake Jenniferchester_1964,9603,True
23058,West Johnny_2447,10403,True
23059,North Jessica_2875,38362,True
23060,New Debrashire_325,75923,True
23061,Port Sarahshire_2939,97550,True
23062,Lake Seanville_16,11472,True
23063,South Benjamin_149,74850,True
23064,Markton_486,60929,True
23065,Joelfurt_2904,95336,True
23066,Scottbury_2179,44314,True
23067,Cynthiamouth_692,99122,True
23068,West Alejandrostad_49,23327,True
23069,North Anthonyborough_933,47237,True
23070,Port Loriport_2658,41142,True
23071,South Jacksontown_1866,8140,True
23072,Port Gabrielleton_428,70633,True
23073,Ambertown_2472,15907,True
23074,North Donald_1138,12331,True
23075,West Danabury_1166,76938,True
23076,South Danielborough_2421,73496,True
23077,Oscarport_215,40240,True
23078,Lisaberg_2379,11081,True
23079,Lake Evelyn_2256,87286,True
23080,Powellfurt_1718,39158,True
23081,Brianahaven_129,93031,True
23082,Vasquezshire_1545,65327,True
23083,South Jacksontown_1866,37096,True
23084,Lake Bryanview_2007,51484,False
23085,Isaacfort_2132,75671,True
23086,West Johnmouth_2890,81589,True
23087,Lake Megan_2489,36213,True
23088,Rhondamouth_1017,39905,True
23089,Dianemouth_1765,94590,True
23090,Lake Kathleenmouth_2514,90612,True
23091,Port Jennifershire_2390,98581,True
23092,East Joelborough_1261,92706,True
23093,West Benjamin_479,48494,True
23094,North Williamstad_348,1307,True
23095,Johnsonborough_2841,64221,True
23096,Williamburgh_1968,89053,True
23097,Benjaminville_1308,36927,True
23098,New Timothy_757,11726,True
23099,Marshallside_1417,9805,True
23100,Latoyamouth_102,66855,True
23101,West Danielstad_444,4800,True
23102,Davishaven_2586,11389,True
23103,Richardshire_2019,29422,True
23104,West Austin_2488,35186,True
23105,South Andrewville_1719,89859,True
23106,Stoutfurt_501,78754,True
23107,Port Robin_1358,40739,True
23108,New Erichaven_1485,24657,True
23109,Amandaside_2338,9150,True
23110,Davishaven_2641,80785,True
23111,Bradytown_2371,16265,True
23112,New Karenhaven_557,34667,True
23113,New Roy_2279,59261,True
23114,New Samantha_1707,61159,True
23115,Lake Jill_1739,92160,False
23116,Port Travis_1711,49822,True
23117,New Andrea_357,13286,True
23118,Kathleenbury_898,15389,True
23119,Underwoodtown_97,36759,True
23120,South Hollyfurt_1148,20811,True
23121,New Joshuaview_980,88933,True
23122,New Samanthaton_736,47735,True
23123,Lake Ericland_2070,44356,True
23124,East Frank_1816,27787,True
23125,Port Heather_2038,39240,True
23126,West Dylan_529,54803,True
23127,Clarkmouth_104,68039,True
23128,South Stephanie_373,58857,True
23129,East Kendra_1497,90109,True
23130,Jasminestad_1659,41721,True
23131,North Sierrafurt_2681,92938,True
23132,Matthewchester_2380,56204,True
23133,East Robert_2539,36634,True
23134,Beckerport_1738,94729,True
23135,Denisefurt_567,10594,True
23136,East Joelborough_1261,4113,True
23137,West Susan_180,45126,True
23138,Leeville_2452,45204,True
23139,New Samantha_1707,57922,True
23140,Port Markton_2754,41417,True
23141,Theodoremouth_554,31062,True
23142,Jamesberg_1811,86033,True
23143,Port Lori_1917,32556,True
23144,New Adamfurt_162,33965,True
23145,Lake Erinmouth_2789,82813,True
23146,Alanport_95,59182,True
23147,Lake Sharon_1411,68706,True
23148,East Kayla_505,36648,True
23149,Coryport_1053,26803,True
23150,Bondland_2583,32861,True
23151,Oliviaburgh_2494,90294,True
23152,South Charles_2711,63848,True
23153,Simsville_251,10688,True
23154,Lake Christopher_1548,7087,True
23155,Deborahport_2757,78934,True
23156,Michaelport_1445,57397,True
23157,Fishermouth_421,49515,True
23158,Sheltonbury_906,56921,True
23159,Fowlershire_637,75688,True
23160,Jacquelineville_650,98361,True
23161,New Jenniferchester_1121,95674,True
23162,Watersborough_1423,47727,True
23163,Dennismouth_192,68029,True
23164,New Michael_1500,41420,True
23165,Marychester_662,63409,True
23166,South David_413,83832,True
23167,Clarkfurt_2407,87819,True
23168,Lake Brittany_1916,86499,True
23169,Popeshire_823,31750,True
23170,Jenniferchester_1187,77952,True
23171,Melaniemouth_983,58781,True
23172,North Brian_1992,48682,False
23173,Wrightland_1303,34689,True
23174,Martinezland_253,43039,True
23175,Ethanbury_2438,41971,True
23176,Lake Stephenview_1627,8367,True
23177,Brownberg_2002,55268,True
23178,Brownmouth_1096,94373,True
23179,Lake Stephanie_153,79985,True
23180,Murphymouth_611,67108,True
23181,South James_2436,82184,True
23182,Jessicaville_2594,45943,True
23183,New Cynthia_284,62576,True
23184,Allenchester_1481,27436,True
23185,South Jennifer_950,636,True
23186,Olsonside_627,93079,True
23187,Lake Christopherbury_584,85370,True
23188,North Dawn_1478,10564,True
23189,Joseview_2885,96709,True
23190,Lake Corey_354,22854,True
23191,West Ashley_616,16786,True
23192,Rodriguezside_2704,10589,True
23193,Herringberg_1890,71666,True
23194,North Ryantown_280,71759,True
23195,Ellenmouth_151,76760,True
23196,Jeffreyview_282,85502,True
23197,West Daniel_1000,59695,True
23198,Higginsbury_2464,38871,True
23199,West Mary_1812,72608,False
23200,West Erin_794,58256,True
23201,Stewartborough_1016,36835,True
23202,Justinmouth_206,33316,True
23203,Jamestown_2563,26919,True
23204,New Tanyaborough_458,39227,True
23205,Anthonychester_1934,58182,True
23206,Raymondville_717,10188,True
23207,Danielbury_1458,76329,True
23208,Williamsbury_1959,89771,False
23209,Cochranstad_107,91690,True
23210,Port Franciscofort_1530,19655,True
23211,Johnsontown_2320,64618,True
23212,East Robert_1805,68444,True
23213,Buchananside_1913,62471,True
23214,Kennethton_1301,76276,True
23215,Thompsonborough_2653,62125,True
23216,Woodstown_1823,85355,True
23217,Bennettchester_1128,94871,True
23218,East Kelseyland_1472,39403,True
23219,East Aprilberg_1523,95548,True
23220,Port Markfort_1942,40342,False
23221,Anthonytown_2516,71368,True
23222,Davisville_2916,34481,True
23223,Montoyaborough_2473,97268,True
23224,Brownhaven_121,38758,True
23225,Garciaport_1438,1926,True
23226,East Fred_1178,10755,True
23227,Port Cheryl_2680,66100,True
23228,Thompsonview_782,6909,True
23229,Randyfurt_1648,19885,False
23230,Masonstad_913,8266,False
23231,Port Shelbyville_1113,42346,True
23232,Grantmouth_2366,84518,True
23233,Barbaraborough_2405,22261,True
23234,West Markfurt_752,86775,True
23235,West Adammouth_408,62055,True
23236,East Kevin_1260,97841,True
23237,South Johntown_1924,14126,True
23238,Louischester_65,58863,True
23239,North Sarah_2765,47345,True
23240,Lake Christopher_2722,91304,True
23241,Lake Nathan_720,16955,True
23242,Guerreroland_2664,54962,True
23243,East Michealport_1008,33885,True
23244,Sanfordborough_1313,39816,False
23245,North Kathryn_66,59952,True
23246,Thomasmouth_1389,70123,True
23247,Lake Jennifer_2232,71700,True
23248,Combsland_857,93133,True
23249,New Samanthaton_736,45675,True
23250,Port Jimmy_870,37285,True
23251,West Michelle_207,39624,True
23252,Lake Christine_1698,41123,True
23253,Combsland_857,30591,True
23254,South Kimberlyburgh_2072,68396,True
23255,Allenstad_60,13486,True
23256,Smithfurt_965,29886,True
23257,Hernandezburgh_552,9112,True
23258,Lake Lisa_1528,49787,True
23259,New Michael_1500,36060,True
23260,Patriciamouth_464,99873,True
23261,Port Karenville_342,81157,True
23262,New Kathryntown_969,66144,True
23263,Lake Susan_2403,63713,True
23264,Reginaldhaven_1374,17950,True
23265,Michaelchester_2620,86444,True
23266,Port Michaelview_487,62751,True
23267,South Donald_1796,86525,True
23268,North Sierrafurt_2681,81363,True
23269,Salazarstad_1778,21587,True
23270,Sethbury_1102,60971,True
23271,Ayalaland_2364,2375,True
23272,Audreyview_2202,58076,True
23273,Dianeshire_2876,26644,True
23274,Lake Molly_1559,99350,True
23275,South Lori_764,21451,True
23276,North Andrew_2083,72678,True
23277,East Margaret_2481,2109,True
23278,Randyfurt_1648,14316,True
23279,North Marcus_532,60954,True
23280,Obrienfurt_1617,77775,True
23281,Masseyview_1602,33455,False
23282,South Mauriceborough_38,39126,True
23283,Rachaelland_714,84106,True
23284,Amyfurt_2034,72354,True
23285,Lake Coltonland_1808,31363,True
23286,Brownstad_617,2396,True
23287,West Hunter_1498,60317,True
23288,South Kayla_103,46767,True
23289,New Karenhaven_557,41491,True
23290,Sanchezberg_1806,53155,False
23291,Fergusonberg_2719,98465,True
23292,Jamesshire_1062,603,True
23293,New Kathryntown_969,29791,True
23294,East Megan_2821,95825,True
23295,Lake Michaelview_1671,24341,True
23296,South Timothyton_1372,95625,False
23297,Grantmouth_2366,93062,True
23298,West Adammouth_408,61781,True
23299,North Darrylfurt_2678,14423,True
23300,Port Jordan_1382,79164,True
23301,Wagnerberg_2770,70737,True
23302,Anthonychester_1934,10241,True
23303,East Joshuaside_2779,46676,True
23304,South Dustintown_872,56412,True
23305,Christopherside_1021,46477,True
23306,North Johnside_1587,9428,True
23307,Port Teresaburgh_1572,15426,True
23308,North Rhondaborough_2588,65366,True
23309,Connieview_2545,3813,True
23310,Port Jennifershire_2390,62475,True
23311,Higginsbury_2464,85215,True
23312,New Susanville_2446,97851,True
23313,North Frederickport_2284,5206,True
23314,South Diana_58,35378,True
23315,West Adammouth_408,92952,True
23316,South Brandon_2917,74900,True
23317,Lake Michealview_2688,52470,True
23318,Devonbury_536,53260,True
23319,West Rodneyport_772,6131,False
23320,Maryville_822,61326,False
23321,Port Michael_700,20759,True
23322,North Carolyn_265,14337,True
23323,West Renee_818,74058,True
23324,Lake Josephshire_2746,83184,True
23325,Philipport_1974,94651,True
23326,Port Susanland_2192,74380,False
23327,Lake Travis_2165,78509,True
23328,North Troystad_688,57860,False
23329,West Daniel_1000,45996,True
23330,Johnsontown_664,7716,True
23331,Johnview_92,76541,True
23332,Bryanville_10,42017,True
23333,Andrewview_2009,77074,True
23334,Lake Christopherstad_2759,16016,False
23335,Vasquezland_412,23442,True
23336,South Alexburgh_2705,48723,True
23337,New Keith_1386,91533,True
23338,Cindyfurt_712,558,True
23339,Stephenfurt_1985,35498,True
23340,West Shelbyborough_2618,54013,True
23341,North Melanieview_2144,17324,True
23342,North Charleston_90,40408,True
23343,Lake Seanshire_654,36386,True
23344,East Brandon_729,60503,False
23345,East Jeffrey_1546,17654,True
23346,West Michaelside_1635,48492,True
23347,Jessicaville_1068,93717,True
23348,Zacharyfurt_1211,64535,True
23349,Lake Courtneybury_1075,85468,True
23350,North Michellestad_219,52056,False
23351,Mcleanville_1465,87763,True
23352,East Thomas_1162,3696,True
23353,Port Robinport_2523,84810,True
23354,Billybury_1251,85390,True
23355,South Alexanderborough_395,75820,True
23356,Zunigaside_2698,65376,True
23357,North Susanbury_1013,47465,True
23358,Richardberg_2822,51878,True
23359,Port Ashley_1978,87498,True
23360,Raymondville_717,1312,True
23361,Port Travis_1711,9072,True
23362,Lake William_29,30950,True
23363,North Annetteburgh_2982,22804,True
23364,North Barbara_2914,5060,True
23365,Mooreville_2651,13650,True
23366,Lake Shannonberg_2483,50812,True
23367,West Stevenberg_1935,26815,True
23368,Glennton_972,77480,True
23369,Ochoaport_509,22786,True
23370,West Pennyside_988,87757,True
23371,Floresstad_296,12225,True
23372,Port Carolmouth_15,71760,True
23373,Waltonhaven_2210,3790,False
23374,East Richard_2581,45225,True
23375,Deborahville_1244,76949,True
23376,West Ronniefort_272,4930,False
23377,New Samanthaton_736,34772,True
23378,Henrystad_806,53410,True
23379,Reginaview_1532,33604,True
23380,Simpsonburgh_1432,10362,True
23381,East Clarencefurt_1646,73267,True
23382,Kellerside_2085,59783,False
23383,Port Christophermouth_2162,66088,True
23384,Mejiaport_2801,58533,True
23385,Sarahstad_2151,13006,True
23386,Lake Seanville_16,49108,True
23387,Williammouth_1514,56218,True
23388,Hallshire_100,3798,True
23389,New Deanna_668,46532,False
23390,South Joannaland_2855,78018,True
23391,Lake Evan_346,54634,True
23392,Guerreroland_2664,7372,True
23393,Melaniebury_55,61557,True
23394,Stephaniebury_266,40328,True
23395,West Rodneyport_772,62261,True
23396,Port Gregory_1364,19128,False
23397,South Julie_941,14982,True
23398,South Darren_1419,84274,True
23399,New Alexander_1394,57418,True
23400,Vasquezshire_1545,46957,True
23401,East Aprilberg_1523,7502,True
23402,Davisland_1220,27199,True
23403,Jacksontown_157,85067,True
23404,Matthewstad_1908,62374,True
23405,Parsonsland_329,38933,True
23406,Port Christophermouth_2162,54909,True
23407,Port Matthewmouth_2745,31605,True
23408,South Clintonmouth_593,29828,True
23409,Alyssastad_2795,46202,True
23410,Port Alex_1223,66503,True
23411,Lake Davidtown_2062,61979,True
23412,Craneton_1460,75853,True
23413,Port Melissa_1607,99944,True
23414,Kristinebury_2786,82309,True
23415,Kellyfurt_2296,33894,True
23416,East Danielmouth_2301,42187,True
23417,Port Keithshire_2635,32017,True
23418,Johnsonmouth_147,28929,True
23419,Port Allison_2669,4569,True
23420,East Laurenmouth_2813,868,True
23421,East Herbertstad_2143,35027,True
23422,East Martin_795,28733,True
23423,East Jeffreymouth_1323,45565,True
23424,Jacksontown_157,44537,True
23425,Marybury_12,28773,True
23426,Henrystad_806,42847,True
23427,Mejiaport_2801,90591,True
23428,Perezland_747,32222,True
23429,East Nicholas_245,58903,True
23430,Kimberlyport_951,45657,True
23431,Marshallchester_1540,51568,True
23432,Lake Melissachester_2676,68689,True
23433,Lake Daniellestad_383,26648,True
23434,West Johnmouth_2890,21675,True
23435,West Erik_1579,45155,True
23436,Perezfurt_1346,82734,True
23437,Courtneyville_2803,28254,False
23438,North Richardborough_2413,80941,True
23439,Lake Matthewfurt_287,39405,True
23440,New Amandaberg_2145,46622,True
23441,North Sierrafurt_2681,53839,True
23442,Lynnville_283,95156,False
23443,Kellerside_2085,71487,True
23444,Meganview_1610,35233,False
23445,Craneton_1460,5356,True
23446,Port Heatherton_2500,28629,True
23447,Rickymouth_2732,32953,True
23448,Brownchester_1450,19293,True
23449,Nicoleland_1827,90203,True
23450,South Saraville_686,17821,True
23451,South David_413,77310,True
23452,Roberttown_1740,87213,True
23453,North Justin_880,57929,True
23454,Marybury_12,174,True
23455,West Douglasland_2865,20626,True
23456,East Terriview_1867,3729,True
23457,North Maryborough_2807,17951,True
23458,Port Breanna_755,63708,True
23459,Wilsonland_1001,69070,True
23460,Mooreland_2486,24916,True
23461,Courtneyport_2485,46943,True
23462,Ronaldview_1493,76396,True
23463,Nicholastown_2936,58176,True
23464,Smithfurt_965,99011,True
23465,Reneefort_133,72517,False
23466,West Karen_578,23451,False
23467,Port Lori_1917,76231,True
23468,West Kimberlyhaven_660,46556,True
23469,Martinstad_418,34316,True
23470,Michaelton_1980,71830,True
23471,Clarkville_1379,16759,True
23472,North Richardborough_2413,19768,True
23473,North Courtney_2724,13251,True
23474,Luisburgh_2956,52944,True
23475,Roberttown_1740,82091,True
23476,Ramirezchester_2125,6988,True
23477,Williamston_1712,34188,True
23478,Walshfort_2593,77404,True
23479,Lake Judith_613,66781,True
23480,Woodsberg_379,42402,True
23481,Michaelview_2180,41761,True
23482,West Tammyshire_2994,4548,True
23483,Brooksport_2048,90876,False
23484,Barrettfurt_2311,26958,True
23485,Lake Devinberg_546,63189,True
23486,West Meghan_2849,44323,True
23487,New Stacy_2546,91535,True
23488,Jamesstad_2943,25919,True
23489,Campbellfurt_1776,61308,True
23490,North Nicole_2317,17910,False
23491,West James_681,90493,True
23492,West Elizabeth_631,79039,True
23493,Marshberg_424,59478,True
23494,Mooreside_1897,71294,True
23495,Weekschester_2988,98289,True
23496,Welchborough_304,75250,True
23497,Reginaside_1643,350,True
23498,Dannyberg_150,65125,True
23499,New Ashleychester_1354,87161,True
23500,West David_1284,53466,True
23501,South Joseph_1666,26542,True
23502,Petersonside_2661,49032,True
23503,Curtischester_513,72227,True
23504,Lake Barbara_641,61570,True
23505,Jaytown_1982,64436,True
23506,Lake Louis_1760,80031,True
23507,East Robert_2461,25983,True
23508,North Jennifer_630,63060,True
23509,Joseside_2508,77353,True
23510,West Andrewhaven_2645,87184,True
23511,Watkinsburgh_1253,56016,True
23512,New James_2123,2679,True
23513,Bairdborough_112,20982,True
23514,Gilbertville_2818,15879,True
23515,Jamesshire_821,29987,True
23516,West Michael_453,82036,True
23517,Lake Penny_2657,53974,True
23518,East Dustinburgh_2359,43741,True
23519,Harmonstad_1994,67210,False
23520,North Clinton_2395,9102,True
23521,Victorburgh_1689,70901,True
23522,Luisstad_1344,71220,True
23523,South David_1594,71343,True
23524,New Patrick_456,1424,True
23525,Odonnellfurt_659,57905,True
23526,Ambertown_2472,37743,True
23527,Johnsontown_664,4118,True
23528,East Ashleyfort_591,88868,True
23529,West Rodneyport_772,41278,True
23530,South Erikastad_2744,45392,True
23531,Williamville_1919,1589,True
23532,East Ashleybury_1852,44888,True
23533,Coxmouth_1790,99228,True
23534,Marciaside_2042,8432,True
23535,Dustinmouth_1446,26186,True
23536,Lake Richardville_1549,23701,True
23537,North Codymouth_2577,60187,True
23538,East Kendra_1497,50527,True
23539,New Nathan_1728,34342,True
23540,Port Anthonyburgh_2674,56617,False
23541,Santosmouth_2114,41336,True
23542,Reneetown_57,84504,True
23543,West Johnmouth_2890,2896,True
23544,South Shane_2846,31874,True
23545,North Joseph_2442,2037,True
23546,East Monicaton_2189,67511,True
23547,New Brooke_648,34343,True
23548,Johnsonborough_2841,48916,True
23549,Stephenfurt_1985,39161,True
23550,Gordonhaven_475,31471,True
23551,Lake Adriana_2234,16836,True
23552,South Perryborough_1922,37557,True
23553,Jacobsbury_132,69443,True
23554,East Amanda_2195,49013,True
23555,Elizabethshire_876,62376,True
23556,South Jacksontown_1866,10377,True
23557,Guerrabury_1267,11044,True
23558,New Russellville_1422,93841,True
23559,Tiffanychester_1467,76460,True
23560,West Tonya_2282,59932,True
23561,Wattsville_2036,12846,True
23562,Shannonshire_2723,98292,True
23563,South Danaton_1206,75154,True
23564,Ellenmouth_151,30783,True
23565,Karenbury_194,38956,True
23566,Hartmanchester_1591,15782,True
23567,West Melissafurt_964,73695,True
23568,New Samantha_1707,677,True
23569,Smithshire_2888,18395,True
23570,North Samantha_1998,94408,True
23571,Jordanmouth_1230,62557,True
23572,Jacksonville_518,44843,True
23573,Lake Pamelaview_1875,5566,True
23574,Amyfurt_2034,7760,True
23575,South Julie_941,15410,True
23576,Michaelmouth_938,63949,True
23577,Lake Lisastad_176,59625,True
23578,Wallacefurt_1789,23953,True
23579,Port Crystal_2685,76350,True
23580,Lake Seanville_16,44646,True
23581,Donnaland_120,53511,True
23582,Kathleentown_1596,43280,True
23583,Salazarfurt_741,83351,True
23584,Webbstad_1558,6087,True
23585,New Marieborough_1722,9402,True
23586,East Tiffanybury_811,71262,True
23587,Lake Kelly_2347,10174,False
23588,North Patriciaton_2396,50829,True
23589,Barnesfort_537,32629,True
23590,Victorfort_1883,51974,True
23591,South Justinborough_725,27731,True
23592,Evansfurt_2980,24472,True
23593,West Dylan_529,37187,True
23594,Johnsland_62,79966,True
23595,Ericberg_1390,83377,True
23596,Fowlershire_637,78225,True
23597,Lake Heather_1604,3584,True
23598,Port Sarahberg_528,33837,True
23599,Lake Andrewfurt_1105,22491,True
23600,South Tamarashire_2326,60371,True
23601,West Mary_1812,87563,True
23602,Strongstad_1035,60169,False
23603,South Samuelmouth_2142,81311,True
23604,Johnsonmouth_147,96427,True
23605,Smithstad_2820,37117,True
23606,Carsonbury_1590,63037,True
23607,Jamesmouth_2124,69355,True
